Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.746165276,-0.1854923,-0.1911395,-0.02427471,-0.02785589,0.9873104,0.1785139,-5.065966,-28.89567,-23.11245,1009.322
0.751241207,9.325054E-05,-0.1316506,-0.3293093,-0.02743139,0.9907301,0.178994,-5.065966,-28.89567,-23.11245,1009.322
0.756317139,-0.06176861,-0.01267273,-0.1462885,-0.02647242,0.9912094,0.1761186,-5.065966,-28.89567,-23.11245,1009.322
0.761393070,0.06195511,-0.3101174,0.0367322,-0.02486674,0.9834538,0.1780258,-5.065966,-28.89567,-23.11245,1009.322
0.766469002,-0.1236305,-0.01267273,0.09773912,-0.02841304,0.9906754,0.173728,-5.065966,-28.89567,-23.11245,1009.322
0.771544933,9.325054E-05,-0.07216167,0.0367322,-0.0284449,0.9931691,0.1813925,-5.065966,-28.89567,-23.11245,1009.322
0.776620865,-0.1236305,-0.01267273,0.09773912,-0.03278897,0.9911458,0.1799644,-5.063862,-28.89069,-22.65803,1009.322
0.781701565,-0.2473542,0.2847719,0.0367322,-0.02881721,0.9862927,0.1746841,-5.063862,-28.89069,-22.65803,1009.322
0.786772728,9.325054E-05,0.1657941,0.09773912,-0.03317514,0.9852617,0.1756514,-5.063862,-28.89069,-22.65803,1009.322
0.791849136,-0.06176861,0.1063051,0.0367322,-0.03186259,0.9935876,0.179006,-5.063862,-28.89069,-22.65803,1009.322
0.796925068,-0.06176861,0.2847719,-0.08528163,-0.02827063,0.9834074,0.1785125,-5.063862,-28.89069,-22.65803,1009.322
0.802000999,0.06195511,0.1063051,-0.2072954,-0.02602193,0.9936918,0.1813872,-5.063862,-28.89069,-22.65803,1009.322
0.807076931,-0.2473542,0.2847719,0.158746,-0.03126381,0.9872456,0.176606,-5.063862,-28.89069,-22.65803,1009.322
0.809614658,0.06195511,0.4632387,0.09773912,-0.03167936,0.983339,0.1761257,-5.063862,-28.89069,-22.65803,1009.322
0.814690590,-0.3092161,0.2847719,0.09773912,-0.02697026,0.9922056,0.1799517,-5.063862,-28.89069,-22.65803,1009.322
0.819766521,9.325054E-05,0.4632387,-0.02427471,-0.03119547,0.9838625,0.1799563,-5.063862,-28.89069,-22.65803,1009.322
0.824842453,-0.06176861,0.4632387,0.0367322,-0.03122806,0.9858251,0.1818733,-5.450535,-28.51151,-23.12099,1009.322
