Time (s),X (g),Y (g),Z (g)
59.071569443,0.4668666,0.1781082,-0.1250492
59.076645374,0.4672754,0.1825391,-0.1168678
59.081721306,0.4693281,0.1766607,-0.1220736
59.086797237,0.4683369,0.1796075,-0.1148105
59.091873169,0.4738091,0.1752781,-0.1171328
59.096949101,0.4816299,0.1763108,-0.1252012
59.102025032,0.4836221,0.1802952,-0.1193283
59.107100964,0.4895764,0.1813827,-0.1192018
59.109639168,0.4921274,0.177964,-0.1267977
59.114715099,0.5005456,0.1796392,-0.1184997
59.119791031,0.5015642,0.185425,-0.1317126
59.124866962,0.4987704,0.1888281,-0.1295601
59.129942894,0.4959768,0.1917066,-0.1317086
59.135019302,0.4942992,0.1863559,-0.1261761
59.140094757,0.4904468,0.1905616,-0.1388245
59.145171166,0.4853099,0.1861045,-0.1327779
59.150247574,0.4732564,0.1853442,-0.1367437
59.155323505,0.4757829,0.1853552,-0.1297222
59.160399437,0.4643008,0.1792411,-0.1302939
59.165475369,0.4609941,0.1781305,-0.1284817
59.170551300,0.4636256,0.1717694,-0.1238116
59.175627232,0.4548122,0.1788424,-0.1234067
59.180703163,0.4621806,0.1783695,-0.119678
59.185779095,0.4646631,0.1787568,-0.1211934
59.190855026,0.4705921,0.1772684,-0.1188691
59.195930958,0.4731156,0.1767353,-0.1131784
59.201006889,0.4726979,0.1766383,-0.1069954
59.206082821,0.4687997,0.1798187,-0.1118143
59.211158752,0.4689232,0.1772534,-0.1128186
59.216235638,0.4650407,0.1824823,-0.1075854
59.221310616,0.4627984,0.176973,-0.1085999
59.226387024,0.4565879,0.1773026,-0.1048171
59.231462955,0.4553043,0.1732921,-0.1053843
59.236538887,0.452054,0.1712485,-0.1006875
59.241614818,0.4569407,0.1745897,-0.108969
59.246691227,0.452703,0.1715472,-0.1067285
59.251766681,0.4537433,0.1699435,-0.1164901
59.256842613,0.4509012,0.1683889,-0.1128637
59.261918545,0.4508993,0.1707629,-0.111661
59.266994476,0.4524142,0.1697161,-0.1167183
59.269532680,0.4553405,0.170732,-0.1137567
59.274608612,0.4509493,0.1730196,-0.1183516
59.279684543,0.4520691,0.1661793,-0.1162798
59.284760475,0.4485422,0.1723512,-0.1233014
59.289836407,0.447995,0.1767052,-0.1207734
59.294912338,0.4542528,0.1816462,-0.1192259
59.299988270,0.4577715,0.1762879,-0.1239513
59.305064201,0.4625418,0.1816806,-0.1262927
59.310140133,0.4630535,0.180262,-0.119081
59.315216064,0.4624002,0.186526,-0.1224118
59.320297241,0.4672487,0.1826735,-0.1195683
59.325367927,0.4598056,0.1839792,-0.1176704
59.330443859,0.4597925,0.178607,-0.1124541
59.335519790,0.4626001,0.1771672,-0.1062919
59.340596199,0.4667209,0.1830065,-0.1063589
59.345672130,0.468072,0.1815463,-0.1006781
59.350748062,0.4742249,0.1830241,-0.1031594
59.355823994,0.4770333,0.18208,-0.09700339
59.360899925,0.487611,0.1801913,-0.1019011
59.365975857,0.4928331,0.1797462,-0.1010613
59.371051788,0.4889088,0.1737922,-0.1026052
59.376127720,0.4931509,0.1728199,-0.1051337
59.381203651,0.4891207,0.1717627,-0.1038474
59.386281013,0.4913983,0.1702637,-0.10931
59.391355514,0.4863132,0.1720997,-0.1114372
59.396431446,0.4914823,0.1711673,-0.1126449
59.401507377,0.485324,0.1773355,-0.119575
59.406584263,0.4836614,0.1783162,-0.1131186
59.411660194,0.4915224,0.1906111,-0.1109819
59.416736126,0.4898758,0.1895633,-0.1155544
59.421812057,0.488254,0.1880823,-0.1139065
59.426889896,0.4890362,0.1886249,-0.1065083
59.431963920,0.4894096,0.1847057,-0.1096476
59.437039852,0.4951051,0.1828523,-0.1075287
59.439578056,0.4940983,0.1814467,-0.09854704
59.444653988,0.4959477,0.1780284,-0.1030902
59.449729919,0.4958577,0.1755803,-0.1047312
59.454805851,0.4986939,0.1741713,-0.1029856
59.459882259,0.5011774,0.1653928,-0.1088888
59.464957714,0.4995237,0.1712264,-0.1056387
59.470033646,0.5025943,0.1580992,-0.1057384
59.475109577,0.4985499,0.1614044,-0.1081865
59.480185509,0.5005106,0.1555588,-0.1063131
59.485261440,0.4978599,0.1613082,-0.1068132
59.490337372,0.4903137,0.1674268,-0.1116038
59.495413303,0.4925286,0.1717989,-0.1068298
59.500489712,0.4933374,0.1727569,-0.09821406
59.505565643,0.4874009,0.1686345,-0.1034689
59.510641575,0.4881162,0.1743776,-0.1063286
59.515717506,0.4889488,0.1758116,-0.1005555
59.520793438,0.4853151,0.1830102,-0.09859723
59.525869369,0.4837059,0.1878179,-0.09663202
59.530948162,0.4822272,0.1872519,-0.09944798
59.536021232,0.4875488,0.1877598,-0.1037258
59.541097164,0.4866862,0.1833791,-0.09982616
59.546177864,0.4862971,0.178408,-0.1112647
59.551249027,0.4873112,0.177431,-0.1116731
59.556324959,0.4819776,0.1778138,-0.1135035
59.561400890,0.4806032,0.1758712,-0.1086235
59.566476822,0.4748194,0.1737936,-0.1118807
59.571552753,0.4734944,0.1669235,-0.1122759
59.576629162,0.4724951,0.1683375,-0.112187
59.581705093,0.469044,0.171218,-0.1063442
59.586781025,0.4714643,0.1706958,-0.1091216
59.591856956,0.4739683,0.1663119,-0.10856
59.596932888,0.4671315,0.1666426,-0.1103781
59.602008819,0.4700052,0.1680852,-0.1136616
59.607084751,0.4593384,0.1649494,-0.1174227
59.609622955,0.4617078,0.1684023,-0.1150115
59.614698887,0.4644468,0.1776561,-0.1197899
59.619774818,0.4659877,0.1737765,-0.1226891
59.624855995,0.4679134,0.175284,-0.1227284
59.629926681,0.4683352,0.1781957,-0.1275705
59.635002613,0.4717638,0.1773171,-0.1252518
59.640078545,0.4663676,0.1791996,-0.1262614
59.645154476,0.461434,0.1820908,-0.1239441
59.650230408,0.4564645,0.1859202,-0.1254585
59.655306339,0.4486333,0.1867797,-0.1274365
59.660382271,0.4437031,0.1881958,-0.1256066
59.665458202,0.444121,0.1882114,-0.1247637
59.670534134,0.4416479,0.1862708,-0.1191446
59.675611019,0.4424918,0.1872383,-0.120241
59.680686951,0.4458634,0.1843789,-0.1189569
59.685762882,0.4483706,0.1772014,-0.1085789
59.690838814,0.4589658,0.1803198,-0.1073214
59.695916176,0.4638416,0.1775056,-0.1079794
59.700990677,0.4751524,0.1704522,-0.103378
59.706066608,0.4821174,0.1613261,-0.1069015
59.711142540,0.4845996,0.159502,-0.1037021
59.716218471,0.4862116,0.1512896,-0.105774
59.721294403,0.4866218,0.1552534,-0.1044739
59.726373196,0.4802538,0.1561359,-0.1098624
59.731446743,0.4850411,0.1582167,-0.1061965
59.736522674,0.4762154,0.1580725,-0.1116049
