Time (s),W,X,Y,Z
2.708338738,0.9440085,0.07443023,0.1983675,0.2461427
2.713263989,0.9440302,0.07441057,0.1983786,0.2460565
2.718194485,0.9440547,0.07438253,0.1983982,0.2459548
2.723124504,0.9440737,0.07436043,0.1983971,0.2458892
2.728059769,0.9440919,0.07433335,0.1983906,0.2458332
2.732985020,0.9441175,0.07431687,0.19838,0.2457481
2.737915039,0.9441311,0.07428914,0.1983822,0.2457027
2.742849827,0.9441416,0.07426131,0.1984051,0.2456523
2.747775078,0.9441358,0.07423469,0.1983619,0.2457171
2.752705574,0.9441357,0.07421456,0.1983475,0.2457355
2.942516804,0.9428653,0.07472549,0.1981416,0.250577
2.944977760,0.9428691,0.074725,0.1981616,0.2505466
2.949908257,0.9428397,0.07472414,0.1981581,0.2506609
2.954838276,0.9428497,0.07473931,0.1981575,0.2506186
2.959768295,0.9428209,0.07475631,0.1981283,0.2507449
2.964698791,0.9428285,0.07476006,0.1981524,0.2506965
2.969628811,0.9428054,0.07476132,0.198154,0.2507813
2.974558830,0.9428024,0.07475598,0.1981669,0.2507842
2.979489326,0.9428025,0.07475241,0.198175,0.2507787
2.984419346,0.9428335,0.07474271,0.1981996,0.2506459
2.989349365,0.9428568,0.07473192,0.1982077,0.2505545
2.994279861,0.9428674,0.07471369,0.1982044,0.2505226
2.999209881,0.9428446,0.07471029,0.1981883,0.2506219
3.004139900,0.9428434,0.07469746,0.1981936,0.2506264
3.009069920,0.9428431,0.0746947,0.1981838,0.2506358
3.014000416,0.9428536,0.07469232,0.1981905,0.2505916
3.018930435,0.9428686,0.07468545,0.1981976,0.250532
3.023859978,0.9428815,0.07468539,0.198212,0.2504719
3.028790951,0.9428892,0.07469144,0.1982266,0.2504298
3.033720970,0.9428842,0.07468876,0.1982234,0.2504517
3.038650513,0.9428472,0.07469507,0.1981654,0.2506351
3.043581486,0.942816,0.07469686,0.1981892,0.2507331
3.048511505,0.9427997,0.07469857,0.1981863,0.250796
3.053441048,0.9427829,0.07470054,0.1981873,0.2508576
3.058372021,0.9427515,0.074708,0.1981309,0.2510183
3.063302040,0.9427289,0.07471464,0.1981111,0.2511168
3.068231583,0.9427195,0.07472401,0.1981275,0.2511362
3.073162556,0.9427011,0.07473323,0.1981319,0.2511994
3.078092575,0.9427015,0.07474738,0.1981319,0.2511933
3.083022118,0.9426864,0.07476248,0.1981041,0.2512673
3.087953091,0.9426697,0.07477775,0.1980869,0.2513395
3.092882633,0.942644,0.07479021,0.1980871,0.2514315
3.097812653,0.9426268,0.07479706,0.1980752,0.2515036
3.102743626,0.9426018,0.07480427,0.1980619,0.2516059
3.110138893,0.9426041,0.0748181,0.1980703,0.2515862
3.115068436,0.9426066,0.07482159,0.1980691,0.2515772
3.119998455,0.9426005,0.07481971,0.1980638,0.2516045
3.124929428,0.9425992,0.07481341,0.1980444,0.2516264
3.129858971,0.9425858,0.07480217,0.1980162,0.251702
3.134788990,0.9425912,0.07480024,0.1980248,0.2516753
3.139719009,0.9425665,0.07478846,0.1979927,0.2517972
3.144645691,0.9425989,0.07478136,0.1980169,0.2516584
3.149575710,0.9425781,0.07476731,0.1979204,0.2518164
3.154505730,0.9425425,0.07475545,0.1978614,0.2519997
3.159436226,0.9425461,0.07474042,0.1979296,0.2519369
3.164366245,0.9425657,0.07471496,0.1979604,0.2518468
3.169296265,0.9426358,0.07469653,0.1980036,0.2515561
3.174226761,0.9426219,0.07465411,0.1978059,0.2517763
3.179156780,0.9426383,0.07460203,0.1977767,0.251753
3.184086800,0.9426112,0.07453723,0.1978271,0.2518339
3.189017296,0.9426712,0.07446691,0.1979001,0.2515731
3.193947315,0.9427449,0.07437439,0.1978171,0.2513895
3.198877335,0.9426332,0.07432313,0.1975669,0.2520196
3.203807831,0.9424807,0.07427817,0.1974151,0.2527205
3.208737850,0.9424454,0.07421269,0.1974096,0.2528759
3.213667870,0.9425854,0.07415578,0.1974788,0.2523165
3.218598366,0.9427705,0.0741142,0.1976382,0.2515105
3.223528385,0.9429197,0.0739846,0.1977822,0.2508756
