Time (s),Gyroscope (deg/s),Accelerometer (g),Magnetometer (uT)
1.834936619,1.093289,1.000423,36.84438
1.840012550,1.357391,1.004738,36.84438
1.845088482,1.275017,1.003964,36.84438
1.850164413,1.355085,1.00887,36.84438
1.855240345,1.204189,1.007921,36.84438
1.860316277,1.430183,1.006159,36.84438
1.865392208,1.379109,1.008333,36.84438
1.870467663,1.299452,1.003455,36.84438
1.875543594,1.262087,1.005258,37.10379
1.880619526,1.245917,0.9990407,37.10379
1.885695457,1.229736,1.002158,37.10379
1.890771389,1.328342,0.997684,37.10379
1.895847321,0.8991486,0.9981857,37.10379
1.900923729,0.8555583,0.9984297,37.10379
1.905999660,0.9096829,1.002929,37.10379
1.911075592,1.063734,1.002452,37.10379
1.916151524,0.8100742,1.005415,37.10379
1.921226501,0.8689811,1.006915,37.10379
1.926308155,0.7068375,1.006554,37.74638
1.931378841,1.278338,1.014133,37.74638
1.936454773,1.147381,1.017898,37.74638
1.941530704,1.038434,1.014367,37.74638
1.946608543,1.204538,1.00764,37.74638
1.951682568,1.061364,1.013014,37.74638
1.956758499,1.147381,1.008667,37.74638
1.961834431,1.114313,1.004663,37.74638
1.966910362,1.365679,1.003346,37.74638
1.971985817,1.416095,1.007288,37.74638
1.977061748,1.507207,0.9985138,37.4172
1.982137680,1.727281,0.9958802,37.4172
1.987213612,1.519755,0.9958658,37.4172
1.992289543,1.467686,0.9944209,37.4172
1.997365475,1.195634,0.9920315,37.4172
1.999903679,1.322979,0.9991394,37.4172
2.004979610,1.357713,0.9990425,37.4172
2.010055542,1.63696,0.9987282,37.4172
2.015131474,1.587511,1.004128,37.4172
2.020206451,1.769266,0.9954867,37.4172
2.025282860,1.390919,0.9990233,36.82306
2.030358791,1.613597,1.003677,36.82306
2.035434723,1.518058,1.005916,36.82306
2.040510654,1.692091,1.003845,36.82306
2.045590401,1.649539,1.005408,36.82306
2.050662518,1.486763,1.003285,36.82306
2.055738449,1.403596,1.011313,36.82306
2.060817242,1.137536,1.012001,36.82306
2.065890312,1.201715,1.011352,36.82306
2.070965767,1.38292,1.014167,37.10379
2.076045513,1.277303,1.017911,37.10379
2.081117630,1.105487,1.015833,37.10379
2.086193562,1.314975,1.012972,37.10379
2.091269493,1.251768,1.009234,37.10379
2.096348763,1.410294,1.008453,37.10379
2.101421356,1.393999,1.00901,37.10379
2.106497288,1.410302,1.004293,37.10379
2.111573219,1.498455,1.001593,37.10379
2.116649151,1.536144,0.9954291,37.10379
2.121724606,1.377348,0.9951371,37.39785
2.126800537,1.53883,0.9934437,37.39785
2.131876469,1.623774,0.9917548,37.39785
2.136952400,1.568331,0.9959165,37.39785
2.142028332,1.554477,0.9888124,37.39785
2.147104263,1.36974,0.9942425,37.39785
2.152180195,1.369531,0.9951099,37.39785
2.157256126,1.104362,0.9965104,37.39785
2.162332535,1.111662,0.9987423,37.39785
2.164870262,0.9357682,1.004794,37.39785
2.169947147,1.172896,1.011115,37.0539
2.175021648,1.381756,1.012997,37.0539
2.180097580,1.530201,1.019541,37.0539
2.185173512,1.972206,1.022734,37.0539
2.190249443,1.807399,1.026249,37.0539
2.195325375,2.031458,1.025532,37.0539
2.200404167,1.927459,1.024795,37.0539
2.205477238,1.882093,1.020755,37.0539
2.210553169,1.792354,1.022651,37.0539
2.215629101,1.947223,1.010456,36.58297
2.220705032,2.075495,1.001426,36.58297
2.225780487,2.229041,0.998839,36.58297
2.230856419,2.466259,0.9940239,36.58297
2.235932350,2.719574,0.9870324,36.58297
2.241010189,2.875857,0.9797416,36.58297
2.246084213,3.069604,0.9728605,36.58297
2.251160145,3.32927,0.9729168,36.58297
2.256236076,3.114574,0.9746267,36.58297
2.261312485,3.430052,0.9759114,36.58297
2.266388416,3.374066,0.9784469,36.87722
2.271463394,3.378347,0.9823047,36.87722
2.276539326,3.369902,0.9930674,36.87722
2.281615257,3.418666,0.9964353,36.87722
2.286691189,3.365571,1.007706,36.87722
2.291772842,3.149723,1.014267,36.87722
2.296843529,3.299325,1.009367,36.87722
2.301919460,3.165607,1.012338,36.87722
2.307000160,3.24867,1.01791,36.87722
2.312071323,3.128699,1.017415,36.79427
2.317147255,3.084939,1.011905,36.79427
2.322223187,2.888597,1.006928,36.79427
2.327298641,3.014834,1.008707,36.79427
2.332374573,2.910785,1.00849,36.79427
2.334912300,3.016602,1.014788,36.79427
2.339988232,2.643486,1.013639,36.79427
2.345064163,2.795862,1.008354,36.79427
2.350140095,2.589329,1.006186,36.79427
2.355216026,2.636163,1.008833,36.79427
2.360292435,2.574717,1.005405,36.76101
2.365368366,2.612391,1.010356,36.76101
2.370444298,2.439029,1.008864,36.76101
2.375519276,2.416404,1.008024,36.76101
2.380595207,2.333619,1.008971,36.76101
2.385671616,2.213418,1.008024,36.76101
2.390747547,2.019919,1.005611,36.76101
2.395823479,1.774149,1.006749,36.76101
2.400899410,1.815682,1.006289,36.76101
2.405975342,1.618242,1.00295,36.76101
2.411051273,1.19045,1.00042,36.76101
2.416127205,1.099464,1.00271,36.76101
2.421203137,0.9794456,1.002157,36.76101
2.426278591,0.7045542,1.001422,36.76101
2.431354523,0.5145901,0.9958639,36.76101
2.436430454,0.7431708,1.00034,36.76101
2.441506386,0.8926286,0.9949513,36.76101
2.446582317,1.142516,0.9952335,36.76101
2.451658249,1.633753,0.9967411,36.76101
2.456734181,2.04426,0.9963704,37.0539
2.461810112,2.346123,1.001451,37.0539
2.466886044,2.472297,1.004114,37.0539
2.471961975,2.892598,1.010107,37.0539
2.477037430,3.086511,1.003692,37.0539
2.482113361,3.175215,1.011128,37.0539
2.487189293,3.476253,1.000841,37.0539
2.492265225,3.500137,1.001074,37.0539
2.497346401,3.538198,1.001622,37.0539
2.502417088,3.509109,1.008678,37.0539
2.504955292,3.537088,1.005658,36.77284
