Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.966020107,-0.4898323,0.1443401,-0.09083831,-0.03196196,0.9705379,0.1588771,-6.982761,-28.48529,-21.83381,1009.193
0.971095562,0.005292579,0.382149,-0.02981265,-0.03208404,0.9768431,0.1555288,-6.982761,-28.48529,-21.83381,1009.193
0.976170540,0.1908748,0.5009429,-0.2128338,-0.03114717,0.9793327,0.1607964,-6.982761,-28.48529,-21.83381,1009.193
0.981246471,0.5618289,0.679039,-0.1517124,-0.03064368,0.9783621,0.1603157,-6.982761,-28.48529,-21.83381,1009.193
0.986322880,0.9325888,0.7380826,-0.0296224,-0.03069902,0.9812768,0.1593598,-6.982761,-28.48529,-21.83381,1009.193
0.991398811,1.179373,0.9160483,0.09239088,-0.03414923,0.9831305,0.1536218,-6.982761,-28.48529,-21.83381,1009.193
0.996473789,1.178632,0.5585953,0.03136425,-0.03289372,0.994891,0.1603311,-6.982761,-28.48529,-21.83381,1009.193
1.001549721,1.548985,0.9151219,0.2143461,-0.03470653,0.9875503,0.1593729,-6.982761,-28.48529,-21.83381,1009.193
1.006625652,1.671755,0.9740548,0.2752376,-0.03561345,0.9846692,0.166557,-6.213633,-28.87245,-21.82248,1009.193
1.011701584,1.547097,1.033006,0.2751221,-0.03763137,0.9880054,0.1608167,-6.213633,-28.87245,-21.82248,1009.193
