Time (s),Roll (deg),Pitch (deg),Yaw (deg)
3.115620613,65.22507,28.32115,40.52575
3.120696545,65.2224,28.31989,40.52505
3.125771999,65.21955,28.3182,40.52497
3.130847931,65.21648,28.3169,40.52505
3.135923862,65.21445,28.31551,40.52441
3.140999794,65.21256,28.31428,40.52465
3.146075249,65.21076,28.31307,40.52412
3.151151180,65.20805,28.31196,40.52333
3.156227112,65.2063,28.31164,40.52327
3.161303043,65.204,28.31129,40.52399
3.166378498,65.20219,28.31103,40.52411
3.171454430,65.19993,28.31029,40.52426
3.176530361,65.19796,28.31003,40.52436
3.181606293,65.19602,28.30907,40.52485
3.186681747,65.19407,28.30743,40.5253
3.191757679,65.19112,28.30559,40.52568
3.196833611,65.18871,28.30381,40.52621
3.201909542,65.18638,28.30244,40.52652
3.206984520,65.1842,28.30051,40.52751
3.212060928,65.18209,28.29864,40.52866
3.217136860,65.18064,28.29651,40.52918
3.222212791,65.18002,28.29424,40.5298
3.227288723,65.17894,28.29275,40.52979
3.232363701,65.17747,28.2911,40.53026
3.237439632,65.17647,28.2892,40.53046
3.242516041,65.17665,28.28771,40.53046
3.247591972,65.17558,28.28657,40.5301
3.252666950,65.17448,28.28578,40.52973
3.255205154,65.17389,28.28541,40.5298
3.260281086,65.17253,28.28516,40.52953
3.265357018,65.17089,28.28513,40.52931
3.270432472,65.16957,28.2846,40.5288
3.275510311,65.16879,28.28394,40.52874
3.280584335,65.16743,28.28366,40.5275
3.285660267,65.16779,28.28377,40.52685
3.290735245,65.16776,28.28324,40.52671
3.295811653,65.16692,28.28307,40.5262
3.300887585,65.16577,28.28252,40.52475
3.305963516,65.16568,28.2818,40.52415
