Time (s),Gyroscope (deg/s),Accelerometer (g),Magnetometer (uT)
1.915194035,2.664624,1.008182,36.74797
1.920269966,2.719042,1.006051,36.74797
1.925345421,2.75175,1.001741,36.74797
1.930421352,2.493907,1.00013,36.49263
1.935502052,2.209559,1.000648,36.49263
1.940573215,1.911225,1.005059,36.49263
1.945648670,1.92248,1.002628,36.49263
1.950724602,1.782503,0.9966252,36.49263
1.955800533,1.393601,1.002829,36.49263
1.960876465,1.263049,0.996705,36.49263
1.965951443,1.178607,0.9968292,36.49263
1.971027374,0.9171425,1.001106,36.49263
1.976106167,0.8598865,0.9990423,36.93531
1.981179714,0.7838852,1.005036,36.93531
1.986254692,0.8202085,1.006103,36.93531
1.991330624,0.9085081,1.003948,36.93531
1.996406555,1.114537,0.9999603,36.93531
2.001482487,0.8001385,1.002381,36.93531
2.006557941,0.865599,0.9977842,36.93531
2.011633873,0.5658752,1.001454,36.93531
2.016709805,0.5731338,0.9985586,36.93531
2.021790504,0.4911596,1.00119,36.93531
2.026861191,0.3681961,1.005565,37.06319
2.031937122,0.4545443,1.001602,37.06319
2.037017345,0.4133586,1.004519,37.06319
2.042088985,0.7149451,1.000496,37.06319
2.047164440,0.8483742,0.9986876,37.06319
2.052240372,0.4545443,1.000746,37.06319
2.057316303,0.4344057,0.9968784,37.06319
2.062392235,0.5224915,1.006808,37.06319
2.067467690,0.7206208,0.9995384,37.06319
2.070005417,0.7071773,1.000416,37.06319
2.075081348,0.6754357,1.003814,36.81416
2.080157280,0.8774435,1.005209,36.81416
2.085233212,0.8390818,1.003273,36.81416
2.090308666,0.8122953,0.9990559,36.81416
2.095384598,0.8229122,1.001045,36.81416
2.100460529,0.6754357,1.00882,36.81416
2.105536461,0.8020235,1.006268,36.81416
2.110611916,0.7187935,1.005553,36.81416
2.115687847,0.8494458,1.007691,36.81416
2.120763779,0.7362157,1.007054,36.65881
2.125839710,0.6534634,1.006148,36.65881
2.130919933,0.927141,1.006304,36.65881
2.135991097,0.6967477,1.006626,36.65881
2.141067028,0.5403883,1.003872,36.65881
2.146142960,0.5669165,1.006483,36.65881
2.151218414,0.6265392,1.00652,36.65881
2.156294346,0.5959687,1.008921,36.65881
2.161372662,0.6474643,1.00657,36.65881
2.166446209,0.5324697,1.003836,36.65881
2.171521664,0.6656587,1.008929,36.72122
2.176597595,1.086757,1.013322,36.72122
2.181673527,1.440945,0.9995745,36.72122
2.186749458,0.9566792,1.005697,36.72122
2.191824436,1.07194,1.015246,36.72122
2.196900845,1.256292,1.00511,36.72122
2.201977253,1.168479,1.004574,36.72122
2.207052708,1.001828,1.008759,36.72122
2.212127686,0.9686391,0.9972242,36.72122
2.217203617,0.9573919,1.002005,36.51546
2.222280026,0.7810865,0.9936084,36.51546
2.227355957,0.7943189,1.004337,36.51546
2.232430935,0.9020422,0.9994653,36.51546
2.234969139,0.8774359,0.9961164,36.51546
2.240045071,0.677002,1.003023,36.51546
2.245121002,0.2921862,1.005922,36.51546
2.250196934,0.4682398,1.000723,36.51546
2.255272389,0.2755572,1.003144,36.51546
2.260348320,0.4325354,0.9987264,36.51546
2.265429020,0.3282137,1.002989,36.81416
2.270500183,0.2779333,0.9983414,36.81416
2.275575638,0.4063657,1.000305,36.81416
2.280651569,0.3637592,0.998542,36.81416
2.285727501,0.1358388,0.9993636,36.81416
2.290803433,0.2672065,1.006238,36.81416
2.295878410,0.6299306,0.9951677,36.81416
2.300954342,0.7421637,1.003891,36.81416
2.306030750,0.9560846,1.002312,36.81416
2.311106682,0.5816398,0.9982002,36.81416
2.316182613,0.3788706,1.006779,36.44871
2.321263313,0.4949991,0.9980555,36.44871
2.326333523,0.3417075,0.9997056,36.44871
2.331409454,0.48832,0.9999755,36.44871
2.336484909,0.4662822,1.005329,36.44871
2.341560841,0.456372,1.006924,36.44871
2.346636772,0.5841187,1.008262,36.44871
2.351712704,0.5705115,1.00643,36.44871
2.356791496,0.6228796,1.010824,36.44871
2.361864090,0.5882921,1.011566,36.78754
2.366940022,0.5762605,1.005497,36.78754
2.372015953,0.2967086,1.008113,36.78754
2.377091885,0.2971246,1.012865,36.78754
2.382167339,0.2577919,1.00521,36.78754
2.387243271,0.3833665,1.002089,36.78754
2.392319203,0.3404121,1.004434,36.78754
2.397395134,0.2890287,1.001967,36.78754
2.402471066,0.2876639,0.9999952,36.78754
2.405008316,0.3616289,0.9987071,36.78754
2.410084248,0.2224546,1.000957,36.78754
2.415160179,0.1805866,1.001565,36.17985
2.420235634,0.3136982,1.002736,36.17985
2.425311565,0.2663846,1.008063,36.17985
2.430388928,0.2144803,1.000117,36.17985
2.435463429,0.1768416,1.001704,36.17985
2.440538883,0.2305609,1.006215,36.17985
2.445614815,0.211595,1.005113,36.17985
2.450690746,0.1560135,0.9945208,36.17985
2.455766678,0.2144803,1.004721,36.17985
2.460842133,0.1642198,1.006962,37.42664
2.465918064,0.3247128,1.000206,37.42664
2.470993996,0.216241,1.002841,37.42664
2.476069927,0.3464489,1.005492,37.42664
2.481150150,0.3791296,1.000352,37.42664
2.486221314,0.4948875,1.00495,37.42664
2.491297245,0.4034073,1.002106,37.42664
2.496373177,0.5048054,1.003038,37.42664
2.501448631,0.4602164,1.002413,37.42664
2.506524563,0.5309092,1.001423,37.42664
2.511600495,0.6486074,1.002269,37.35746
2.516676426,0.4357282,1.001853,37.35746
2.521751404,0.5042595,1.003583,37.35746
2.526827812,0.3247517,1.002335,37.35746
2.531903744,0.564091,1.006684,37.35746
2.536979675,0.5988378,1.001772,37.35746
2.542055607,0.6148604,1.002772,37.35746
2.547133923,0.5860785,1.009871,37.35746
2.552206993,0.5630684,1.003429,37.35746
2.557282925,0.6460586,1.004344,37.15364
2.562358856,0.4541325,1.007007,37.15364
2.567433834,0.7800931,1.003049,37.15364
2.569972038,0.7658686,1.005948,37.15364
2.575047970,0.4468429,1.007053,37.15364
2.580123902,0.3536508,1.002468,37.15364
2.585199356,0.5665677,1.004877,37.15364
2.590275288,0.5216143,1.006103,37.15364
2.595351219,0.527042,1.005058,37.15364
2.600427151,0.5694911,1.004287,37.15364
2.605502606,0.540171,1.005893,36.93531
2.610578537,0.5839297,1.001791,36.93531
2.615654469,0.6293926,1.00434,36.93531
2.620730400,0.7167727,1.008476,36.93531
2.625805378,0.5051523,1.005727,36.93531
2.630881310,0.514782,1.000894,36.93531
2.635957718,0.6819399,1.005945,36.93531
2.641033650,0.540171,0.9989468,36.93531
2.646108627,0.5957993,1.008675,36.93531
2.651184559,0.5120608,1.004774,36.93531
2.656260491,0.5890867,1.007414,36.48134
2.661336422,0.5350601,1.00075,36.48134
2.666412831,0.5350601,0.9993357,36.48134
2.671487808,0.620569,1.001884,36.48134
2.676563740,0.753185,1.007825,36.48134
2.681640625,0.5216143,1.006276,36.48134
2.686715603,0.6279343,1.003641,36.48134
2.691791058,0.6486074,1.011618,36.48134
2.696870327,0.4602164,1.007053,36.48134
2.701942921,0.3932863,1.005844,36.72122
2.707018852,0.5485938,1.001769,36.72122
2.712094307,0.5411404,1.008027,36.72122
2.717170239,0.509008,1.003311,36.72122
2.722246170,0.3551882,1.007953,36.72122
2.727322102,0.4458709,0.9996809,36.72122
2.732397556,0.4294661,1.009012,36.72122
2.734935284,0.4978299,1.011283,36.72122
2.740011215,0.2929381,1.0063,36.72122
2.745087147,0.434166,1.006293,36.72122
2.750162602,0.4046001,1.007603,37.23066
2.755241394,0.3209165,1.004213,37.23066
2.760314465,0.2714305,1.003353,37.23066
2.765390396,0.258105,1.003937,37.23066
2.770466328,0.4492168,1.00696,37.23066
2.775541782,0.2320903,1.005082,37.23066
2.780617714,0.28705,1.003391,37.23066
2.785693645,0.3801405,1.000307,37.23066
2.790769577,0.4237999,1.002425,37.23066
2.795845032,0.4496658,0.9978671,37.23066
2.800920963,0.5396279,1.006437,36.74797
2.805996895,0.5802532,1.003237,36.74797
2.811072826,0.5844198,1.003664,36.74797
2.816148281,0.4201438,1.007471,36.74797
2.821224213,0.6737117,1.002646,36.74797
2.826300144,0.5511026,1.009229,36.74797
2.831376076,0.41771,1.00595,36.74797
2.836451530,0.4725319,1.010977,36.74797
2.841527462,0.1975614,1.002607,36.74797
2.846603394,0.39123,1.005975,36.21833
2.851679325,0.325287,1.002679,36.21833
2.856754780,0.515586,1.00217,36.21833
2.861830711,0.5662963,1.002071,36.21833
2.866906643,0.3378333,1.005292,36.21833
2.871982574,0.441537,1.005956,36.21833
2.877057552,0.6423715,1.007183,36.21833
2.882133961,0.4826076,1.001057,36.21833
2.887209892,0.3912822,1.001195,36.21833
2.892289162,0.5043948,1.00338,36.21833
2.897360802,0.3783154,1.00017,37.08402
2.902436733,0.464626,1.007383,37.08402
2.904979706,0.3912822,1.001079,37.08402
2.910050869,0.4103275,1.003543,37.08402
2.915126801,0.5245534,0.9985874,37.08402
2.920202732,0.3707902,0.9980199,37.08402
2.925278187,0.1730832,1.00641,37.08402
2.930354118,0.2860957,0.9989093,37.08402
2.935431957,0.2837768,1.003979,37.08402
2.940505505,0.3295382,1.00185,37.08402
2.945581436,0.3262032,1.003295,36.28962
2.950657368,0.2152574,1.00509,36.28962
2.955733299,0.28462,1.004461,36.28962
2.960808277,0.3193296,1.001029,36.28962
2.965884686,0.4306319,1.006223,36.28962
2.970960617,0.2473947,0.9989834,36.28962
2.976036549,0.2181983,1.002925,36.28962
2.981111526,0.1661077,1.000108,36.28962
2.986187458,0.3239378,1.004182,36.28962
