Time (s),Gyroscope (deg/s),Accelerometer (g),Magnetometer (uT)
2.889127731,0.2296642,1.007292,68.27174
2.894058704,0.1086137,1.002851,68.27174
2.898989201,0.1354614,1.007482,68.27174
2.903919220,0.1855256,0.9985949,68.12925
2.908849716,0.1369511,1.005191,68.12925
2.913780212,0.213004,1.004761,68.12925
2.918710232,0.1260178,1.006339,68.12925
2.923640728,0.09948204,1.006908,68.12925
2.928566933,0.06723555,1.005154,68.12925
2.933497429,0.140499,1.002611,68.12925
2.938427448,0.1201014,1.00893,68.12925
2.943357944,0.1679859,1.004191,68.12925
2.948287964,0.05207743,1.001305,68.12925
2.953218460,0.1570181,1.001033,68.27174
2.960613728,0.2799947,1.004488,68.27174
2.965544701,0.1261118,1.006157,68.27174
2.970475197,0.1700757,1.001679,68.27174
2.975405216,0.1516771,1.003011,68.27174
2.980335712,0.06977218,1.008665,68.27174
2.985265732,0.2283753,1.008366,68.27174
2.990196228,0.03313668,1.007113,68.27174
2.995126724,0.1367657,0.9998326,68.27174
3.000056744,0.1849356,1.007075,68.55688
3.004987240,0.2873249,1.000323,68.55688
3.009917259,0.1253984,1.001729,68.55688
3.014847755,0.1327396,1.001914,68.55688
3.019777775,0.133474,1.004343,68.55688
3.024708748,0.1930065,0.9957318,68.55688
3.029639244,0.201174,1.003876,68.55688
3.034569263,0.2081301,1.004153,68.55688
3.039499760,0.08521136,1.001045,68.55688
3.044429779,0.1836771,0.9998035,68.55688
3.049360275,0.1562413,1.010638,68.27174
3.054290771,0.03297449,1.004748,68.27174
3.059220791,0.1692173,1.00439,68.27174
3.064151287,0.142453,0.9990219,68.27174
3.069081306,0.1200205,1.007093,68.27174
3.074012280,0.1474652,1.009261,68.27174
3.078941822,0.1622105,1.004079,68.27174
3.083872795,0.1878612,1.001999,68.27174
3.088803291,0.1088347,1.00724,68.27174
3.093733311,0.1043279,1.003772,68.27174
3.098663807,0.03713132,0.9985896,68.54259
3.103593826,0.1252531,1.008742,68.54259
3.108524323,0.1872268,1.001357,68.54259
3.113454819,0.1326449,1.003162,68.54259
3.118384838,0.154534,1.004089,68.54259
3.123315811,0.07933962,1.000366,68.54259
3.128241539,0.1183954,1.007123,68.54259
3.135637283,0.07023526,1.004996,68.54259
3.140567303,0.2235987,1.002893,68.54259
3.145498276,0.1324911,0.9980252,68.70051
3.150427818,0.1559369,1.00745,68.70051
3.155358791,0.09907846,1.000403,68.70051
3.160289288,0.08290831,1.001253,68.70051
3.165219307,0.07933526,1.003916,68.70051
3.170154572,0.0373273,1.010095,68.70051
3.175079823,0.1022252,1.003693,68.70051
3.180010319,0.03249891,1.002593,68.70051
3.184940815,0.25747,0.9973034,68.70051
3.189870834,0.1126559,1.001492,68.70051
3.194801331,0.1858433,1.003803,68.12925
3.199731350,0.2058114,1.004008,68.12925
3.204662323,0.1718922,1.008414,68.12925
3.209592819,0.08491211,1.004128,68.12925
3.214522839,0.1311197,1.003896,68.12925
3.219453335,0.2846958,0.9994525,68.12925
3.224383354,0.1158766,1.006013,68.12925
3.229317188,0.08301411,1.002513,68.12925
3.234244347,0.0707498,1.006229,68.12925
3.239174366,0.23817,1.000618,68.12925
3.244104862,0.1084561,1.00749,68.28815
3.249034882,0.1671975,1.00555,68.28815
3.253965855,0.09022346,1.008502,68.28815
3.258898735,0.08159287,1.001684,68.28815
3.263826370,0.07054283,1.003613,68.28815
3.268756867,0.1829648,1.0041,68.28815
3.273686886,0.2749458,1.002763,68.28815
3.278617382,0.1714984,1.003174,68.28815
3.283547401,0.081713,1.004966,68.28815
3.288477898,0.09015653,1.006645,68.28815
3.293407917,0.1256216,1.003892,68.54259
3.298338413,0.06808422,1.005722,68.54259
3.303269386,0.07057073,1.000016,68.54259
3.308198929,0.05543129,1.003084,68.54259
3.315595150,0.1535581,1.006479,68.54259
3.320525169,0.07963759,1.004722,68.54259
3.325455666,0.03731854,0.9997412,68.54259
3.330381394,0.1157019,1.005895,68.54259
3.335312367,0.212044,1.001991,68.54259
3.340242863,0.05540156,1.004976,68.27174
3.345172882,0.1156893,1.004629,68.27174
3.350103378,0.1472023,1.004561,68.27174
3.355033398,0.07976896,1.009475,68.27174
3.359963894,0.2111595,1.006454,68.27174
3.364893913,0.1247194,1.007443,68.27174
3.369824410,0.2063392,1.000141,68.27174
3.374754906,0.2212937,1.003374,68.27174
3.379684925,0.1453531,1.009034,68.27174
3.384615898,0.03222094,1.005535,68.27174
3.389545441,0.2058681,1.00512,68.54259
3.394481182,0.1469792,1.002425,68.54259
3.399406910,0.1671766,1.000638,68.54259
3.404336929,0.2078169,1.004406,68.54259
3.409267426,0.1018999,1.007689,68.54259
3.414197445,0.2113357,1.000212,68.54259
3.419127941,0.1854355,1.00175,68.54259
3.424057961,0.1084406,1.008256,68.54259
3.428988457,0.05579148,1.000462,68.54259
3.433919430,0.05264649,1.007124,68.54259
3.438848972,0.1554943,0.9984023,68.14365
3.443779945,0.05256689,1.001298,68.14365
3.448709965,0.1503922,1.000051,68.14365
3.453643799,0.1854243,1.004884,68.14365
3.458570957,0.1260888,1.002786,68.14365
3.463500977,0.1536815,1.00782,68.14365
3.468431473,0.08010112,1.00563,68.14365
3.473361492,0.362744,1.005528,68.14365
3.478291988,0.1537161,1.007243,68.14365
3.483222008,0.1554024,1.006722,68.14365
3.490618229,0.05240291,1.008809,68.66997
3.495547772,0.3192348,1.002906,68.66997
3.500478745,0.1883076,1.002466,68.66997
3.505409241,0.1016807,1.003821,68.66997
3.510344505,0.05257734,1.006646,68.66997
3.515269756,0.06769203,1.002442,68.66997
3.520199776,0.1588844,1.005125,68.66997
3.525130272,0.08233891,1.002038,68.66997
3.530060768,0.1261574,1.008012,68.66997
3.534986973,0.07939502,1.001648,68.66997
3.539917469,0.1039999,1.009706,68.91134
3.544847489,0.2073653,1.001734,68.91134
3.549777985,0.2110943,1.001859,68.91134
3.554708004,0.1177285,1.003566,68.91134
3.559638500,0.0684465,0.9979786,68.91134
3.564569473,0.2557207,1.000128,68.91134
3.569499016,0.08239016,1.007122,68.91134
3.574429989,0.1045685,0.9988796,68.91134
3.579360008,0.1034193,1.002947,68.91134
3.584290505,0.08985531,1.003268,69.03803
3.589224339,0.1693956,1.002753,69.03803
3.594151020,0.06861898,1.000432,69.03803
3.599081516,0.2544291,1.008405,69.03803
3.604012013,0.1377745,1.003743,69.03803
3.608942032,0.1207394,1.001308,69.03803
3.613872051,0.06749832,1.003981,69.03803
3.618802548,0.1036273,1.001549,69.03803
3.623733521,0.2699322,1.002859,69.03803
3.628663540,0.1615813,1.008188,69.03803
3.633594036,0.1043245,0.9996162,68.01736
3.638524056,0.07022782,1.005037,68.01736
3.643454552,0.1205736,1.006569,68.01736
3.648385048,0.07916424,1.00547,68.01736
3.653315067,0.1092012,1.011156,68.01736
3.658245564,0.07999001,1.001681,68.01736
3.663175583,0.2588035,1.004243,68.01736
3.670571804,0.1378286,1.00311,68.01736
3.675501347,0.06844803,1.008686,68.01736
3.680432320,0.3056364,1.004343,68.01736
3.685362816,0.2644928,1.005657,68.68422
3.690292835,0.1041227,1.006929,68.68422
3.695223332,0.1041521,1.007511,68.68422
3.700153351,0.1793055,1.001224,68.68422
3.705083847,0.2013554,1.004977,68.68422
3.710013867,0.1619833,1.007359,68.68422
3.714944363,0.1040993,1.00094,68.68422
3.719875336,0.3464051,1.006654,68.68422
3.724804878,0.05216299,1.006057,68.68422
3.729735851,0.08291882,1.002265,68.68422
3.734661579,0.08168783,1.002899,68.66997
3.739592076,0.1243158,1.006291,68.66997
3.744523049,0.2427907,1.006548,68.66997
3.749452591,0.1793668,1.002254,68.66997
3.754383564,0.1255188,1.009379,68.66997
3.759313584,0.4256578,1.004529,68.66997
3.764244080,0.2284207,1.00687,68.66997
3.769174576,0.3169546,1.001723,68.66997
3.774104595,0.201309,1.00334,68.66997
3.779035091,0.2410448,1.006108,68.66997
3.783965111,0.1528347,1.003908,68.54259
3.788895607,0.1085746,1.00333,68.54259
3.793825626,0.2669629,1.005673,68.54259
3.798756123,0.1298024,1.00128,68.54259
3.803687096,0.1997655,1.003733,68.54259
3.808617115,0.3041413,1.002412,68.54259
3.813547611,0.4329206,1.003768,68.54259
3.818477631,0.4048988,1.006029,68.54259
3.823408127,0.2951654,1.001903,68.54259
3.828338146,0.4102458,0.9973828,68.68422
3.833268642,0.2452862,1.000304,68.68422
3.838199139,0.3822843,1.003054,68.68422
3.845594406,0.1633119,0.9995496,68.68422
3.850525379,0.07049693,1.004684,68.68422
3.855454922,0.1048571,1.01072,68.68422
3.860385895,0.1165184,1.002024,68.68422
3.865315914,0.2573546,1.008007,68.68422
3.870246410,0.2711603,1.008197,68.68422
3.875176907,0.3692964,1.001039,68.68422
3.880106926,0.4489392,0.999625,68.14365
3.885037422,0.6080042,1.004199,68.14365
3.889967442,0.3290514,0.9970878,68.14365
3.894897938,0.0506673,0.9998521,68.14365
3.899828911,0.184763,1.000312,68.14365
3.904763222,0.2015796,1.000272,68.14365
3.909689426,0.07139918,1.004476,68.14365
3.914619446,0.2822575,1.00432,68.14365
3.919549942,0.1491864,1.008624,68.14365
3.924479961,0.1277164,1.005969,68.14365
3.929410458,0.06758116,1.007843,68.28815
3.934337139,0.2452412,1.003184,68.28815
3.939267158,0.2329925,0.9994758,68.28815
3.944197655,0.3379307,1.005393,68.28815
3.949127674,0.4538538,1.001835,68.28815
3.954058170,0.406611,1.001409,68.28815
4.052665234,0.1513639,1.003754,68.14365
4.055130005,0.2165204,0.9992353,68.14365
4.126619816,0.2764083,1.003684,68.54259
4.146341801,0.1408523,1.001451,68.54259
4.156198025,0.31361,1.007896,68.54259
4.168524265,0.2988755,1.005911,68.54259
4.178384781,0.1446578,1.002111,68.27174
4.190710545,0.4507059,1.003176,68.27174
4.193175793,0.5066205,0.9995312,68.27174
4.272060871,0.4468679,1.006271,68.55688
4.274526596,0.4460913,1.006482,68.55688
4.279457092,0.4943111,1.005374,68.55688
4.284387112,0.7029175,0.9996278,68.55688
4.289317608,0.613598,1.005408,68.55688
4.294247627,0.7393105,1.003346,68.55688
4.299178124,0.4567715,1.005304,68.55688
4.304108620,0.4340275,1.000467,68.55688
4.309038639,0.4853603,1.002498,68.55688
4.313969135,0.516551,1.005393,68.55688
4.318899155,0.6073751,1.00489,68.81332
4.323829651,0.5388709,0.9995915,68.81332
4.328759670,0.6271789,1.000106,68.81332
4.333690643,0.6562726,1.008458,68.81332
4.338621140,0.6028665,1.00496,68.81332
4.343551159,0.41336,1.006112,68.81332
4.348477841,0.582456,1.008049,68.81332
4.353407383,0.2245831,1.003166,68.81332
4.358338356,0.1954841,1.002896,68.81332
4.363268852,0.3494171,1.001298,68.81332
4.368198872,0.3066027,1.004206,68.41699
4.373129368,0.2760832,1.006031,68.41699
4.380527496,0.318076,1.00216,68.41699
4.385455132,0.3706657,1.005385,68.41699
4.390385151,0.3307429,1.00589,68.41699
4.395315647,0.2345234,1.010094,68.41699
4.400245667,0.2990958,1.005852,68.41699
4.405176640,0.2299556,1.001324,68.41699
4.410107136,0.5317943,1.003652,68.41699
4.415042400,0.3270499,1.005105,68.12925
4.419967651,0.4900869,1.004109,68.12925
4.424897671,0.1997336,1.002808,68.12925
4.429828167,0.3840463,1.006436,68.12925
4.434758663,0.307237,1.006289,68.12925
4.439688683,0.1611016,1.002125,68.12925
4.444619179,0.3965943,1.006844,68.12925
4.449549198,0.2986668,1.001249,68.12925
4.454480171,0.3961667,1.000411,68.12925
4.459409714,0.6133655,1.000023,68.12925
4.464340687,0.5103747,1.00644,68.16012
4.469271183,0.4558859,1.008122,68.16012
4.474201203,0.260689,1.003463,68.16012
4.479131699,0.4336577,1.003632,68.16012
4.484061718,0.3590715,1.002589,68.16012
4.488992214,0.2361669,0.9984059,68.16012
4.493922711,0.3614587,1.003334,68.16012
4.498852730,0.2756799,1.008296,68.16012
4.503783703,0.2120309,1.006099,68.16012
4.508713246,0.2355777,1.005308,68.16012
4.513644219,0.04140314,1.001988,69.16649
4.518574715,0.1013101,1.000355,69.16649
4.523504734,0.4089479,1.009379,69.16649
4.528435230,0.3609777,0.9886021,69.16649
4.533365250,0.6035082,1.013162,69.16649
4.538295746,1.188102,0.9870141,69.16649
