Time (s),W,X,Y,Z
2.738752842,-0.9734598,0.03935817,-0.2060728,0.07062948
2.743683338,-0.973453,0.03936648,-0.2060693,0.07072859
2.748613358,-0.9734506,0.03937864,-0.2060653,0.07076856
2.753543854,-0.9734487,0.03938537,-0.2060567,0.07081582
2.758473873,-0.9734376,0.0394223,-0.2060509,0.07096477
2.763404370,-0.97343,0.03944916,-0.2060551,0.07104069
2.768334866,-0.9734201,0.03948348,-0.206046,0.07118355
2.773264885,-0.9734038,0.03953364,-0.2060319,0.07142019
2.780665398,-0.9733785,0.03959695,-0.2060174,0.07177011
2.785590649,-0.9733655,0.0396351,-0.2060093,0.07194708
2.790521622,-0.9733575,0.03966391,-0.2059961,0.07207898
2.795451641,-0.9733469,0.03969673,-0.2059896,0.0722205
2.800382137,-0.9733374,0.03972829,-0.2059835,0.07234874
2.805312633,-0.9733354,0.03973442,-0.2059842,0.07237101
2.810247421,-0.9733468,0.03970497,-0.2059914,0.07221462
2.815173149,-0.9733589,0.03967552,-0.205993,0.07206095
2.820103168,-0.9733727,0.03964174,-0.2059955,0.07188595
2.825033665,-0.9733843,0.039614,-0.2059932,0.0717523
2.829963684,-0.973398,0.03958219,-0.2059953,0.07157628
2.834894180,-0.9734079,0.03955786,-0.2060031,0.07143245
2.839825153,-0.9734173,0.03953277,-0.2060091,0.0713015
2.844755173,-0.9734271,0.03950869,-0.2060113,0.07117495
2.849685669,-0.973439,0.03948214,-0.2060206,0.07099866
2.854615688,-0.9734418,0.03946793,-0.2060269,0.0709499
2.859546185,-0.9734425,0.0394679,-0.2060248,0.07094587
2.864476681,-0.9734392,0.03947437,-0.2060225,0.07099403
2.869406700,-0.9734356,0.03947732,-0.2060246,0.07103783
2.874337196,-0.9734393,0.03947505,-0.2060149,0.07101456
2.879267216,-0.9734253,0.03950031,-0.2060087,0.07121255
2.884197712,-0.9734268,0.03950503,-0.2060104,0.07118314
2.889127731,-0.9734191,0.03952798,-0.2060034,0.07129441
2.894058704,-0.97342,0.03953201,-0.2060078,0.07126969
2.898989201,-0.97342,0.03953534,-0.2060085,0.07126348
2.903919220,-0.9734314,0.03950463,-0.2060183,0.07109659
2.908849716,-0.9734399,0.03948067,-0.206019,0.07099165
2.913780212,-0.9734396,0.03946289,-0.2060224,0.07099561
2.918710232,-0.9734371,0.03945684,-0.2060229,0.07103401
2.923640728,-0.9734489,0.03942906,-0.2060211,0.0708904
2.928566933,-0.973457,0.03940848,-0.2060238,0.07078253
2.933497429,-0.9734647,0.03938892,-0.2060268,0.07068038
2.938427448,-0.9734811,0.03935531,-0.2060319,0.07045782
2.943357944,-0.9734891,0.03933172,-0.2060429,0.07032769
2.948287964,-0.973496,0.03930734,-0.206053,0.0702178
2.955688477,-0.9734851,0.03932759,-0.2060514,0.07036
2.960613728,-0.9734794,0.03933967,-0.2060495,0.07043687
2.965544701,-0.9734772,0.03934624,-0.2060441,0.07048184
2.970475197,-0.9734729,0.03935385,-0.2060341,0.0705645
2.975405216,-0.9734659,0.03936763,-0.2060297,0.07066663
2.980335712,-0.9734623,0.03937704,-0.2060206,0.07073738
2.985265732,-0.973457,0.03938169,-0.2060193,0.07081073
2.990196228,-0.9734531,0.03939142,-0.2060184,0.07086223
2.995126724,-0.9734555,0.03939097,-0.2060124,0.07084642
3.000056744,-0.9734599,0.03938785,-0.2060081,0.07080015
3.004987240,-0.9734668,0.03937997,-0.2060029,0.07072573
3.009917259,-0.9734743,0.03937045,-0.2060011,0.07063223
3.014847755,-0.9734717,0.03937245,-0.2060017,0.07066598
3.019777775,-0.9734769,0.03936346,-0.2060059,0.07058682
3.024708748,-0.9734733,0.03936652,-0.206007,0.07063188
3.029639244,-0.9734731,0.03937188,-0.2059985,0.07065758
3.034569263,-0.973473,0.03937859,-0.2059904,0.07067641
3.039499760,-0.973474,0.03937622,-0.2059966,0.07064822
3.044429779,-0.973471,0.03938224,-0.2059861,0.07071528
3.049360275,-0.9734641,0.03939261,-0.2059817,0.07081605
3.054290771,-0.9734682,0.03938545,-0.2059866,0.07074965
