Time (s),W,X,Y,Z
2.782117844,0.3201463,-0.8860214,-0.3212321,-0.07687612
2.787142277,0.3202241,-0.8859873,-0.3212404,-0.07691148
2.792167187,0.3202975,-0.8859562,-0.3212462,-0.07694042
2.797191620,0.3203681,-0.8859258,-0.3212543,-0.07696164
2.802216530,0.3204289,-0.885895,-0.3212736,-0.07698268
2.807240486,0.3204854,-0.8858678,-0.3212876,-0.07700134
2.812264919,0.3205416,-0.8858408,-0.3213005,-0.07702481
2.817290783,0.320594,-0.8858159,-0.3213114,-0.07704784
2.822314262,0.3206499,-0.8857867,-0.3213294,-0.07707513
2.827338695,0.320696,-0.8857616,-0.3213459,-0.07710417
2.832363605,0.3207295,-0.8857412,-0.3213626,-0.07713047
2.837387562,0.3207645,-0.8857225,-0.3213741,-0.07714899
2.842411995,0.3207895,-0.8857073,-0.3213902,-0.07715357
2.847436428,0.3208174,-0.885691,-0.3214085,-0.07714943
2.852457523,0.3208429,-0.8856755,-0.321427,-0.07714441
2.857481956,0.3208562,-0.8856651,-0.3214441,-0.07713589
2.862506390,0.3208637,-0.8856562,-0.3214658,-0.07711634
2.867530346,0.3208618,-0.8856511,-0.3214867,-0.07709695
2.872558594,0.3208514,-0.8856446,-0.3215198,-0.07707733
2.877579689,0.3208415,-0.8856339,-0.3215624,-0.07706305
2.882604599,0.3208226,-0.8856266,-0.3216033,-0.0770553
2.887629032,0.320796,-0.8856199,-0.3216503,-0.07704555
2.892653465,0.3207644,-0.8856133,-0.3217002,-0.07704633
2.897677422,0.3207356,-0.8856065,-0.3217482,-0.07704286
2.902702332,0.3207071,-0.8855989,-0.321797,-0.07704655
2.907726765,0.3206752,-0.8855919,-0.3218467,-0.07705168
2.912751675,0.3206319,-0.8855875,-0.321899,-0.07706238
2.917776108,0.3205979,-0.8855793,-0.3219537,-0.07706931
2.922800064,0.3205502,-0.88558,-0.3219985,-0.07707415
2.927824974,0.3205054,-0.8855774,-0.3220489,-0.07707769
2.932849407,0.3204637,-0.8855777,-0.3220897,-0.07707723
2.937873840,0.3204214,-0.8855793,-0.3221273,-0.07707924
2.942898750,0.3203726,-0.8855829,-0.3221675,-0.07707223
2.947923183,0.3203211,-0.8855875,-0.3222067,-0.07706914
2.952947140,0.3202719,-0.8855903,-0.3222501,-0.07705923
2.957972050,0.3202223,-0.8855931,-0.3222957,-0.0770425
2.962996483,0.3201703,-0.8855968,-0.3223414,-0.07702489
2.968021393,0.3201272,-0.8855985,-0.3223815,-0.07701686
2.973045826,0.3200842,-0.8855991,-0.3224256,-0.07700434
2.978070259,0.320043,-0.8856019,-0.3224629,-0.0769877
2.983094215,0.3199911,-0.8856077,-0.3225019,-0.07697426
2.988119125,0.3199374,-0.8856134,-0.3225413,-0.07696593
2.990631580,0.3199087,-0.8856164,-0.3225617,-0.07696526
2.995655537,0.3198507,-0.8856204,-0.3226082,-0.07696456
3.000682831,0.319797,-0.8856262,-0.322646,-0.07696424
3.128805637,0.3184922,-0.8859785,-0.3230525,-0.07661366
3.131314278,0.31846,-0.885992,-0.3230507,-0.07659838
3.136338711,0.318386,-0.8860209,-0.3230498,-0.0765754
3.141362667,0.3183171,-0.8860486,-0.323047,-0.07655343
3.146387100,0.3182484,-0.8860788,-0.3230377,-0.07652806
3.151412010,0.3181678,-0.8861119,-0.3230331,-0.07650141
3.156436443,0.3180934,-0.8861412,-0.3230315,-0.07647565
3.161461353,0.3180127,-0.8861728,-0.3230292,-0.07645689
3.166485786,0.3179222,-0.88621,-0.3230213,-0.07643558
3.171509743,0.3178262,-0.8862519,-0.3230072,-0.07640749
3.176534653,0.3177315,-0.8862942,-0.3229902,-0.0763839
3.181559086,0.3176323,-0.8863404,-0.3229668,-0.07635835
3.186584473,0.3175362,-0.8863864,-0.3229412,-0.07633175
3.191608429,0.3174373,-0.8864344,-0.3229138,-0.07630193
3.196632385,0.3173482,-0.8864762,-0.3228932,-0.07627422
3.304659367,0.3160863,-0.887245,-0.322121,-0.0758381
3.307172299,0.3160811,-0.8872567,-0.3220942,-0.07583697
3.312196255,0.3160727,-0.8872804,-0.3220402,-0.07582525
3.317220688,0.3160568,-0.8873068,-0.3219889,-0.0757997
3.322245598,0.3160381,-0.8873321,-0.3219417,-0.07578193
3.327270031,0.3160183,-0.8873555,-0.321901,-0.07576277
3.332290649,0.315995,-0.8873813,-0.3218578,-0.07574199
3.337315559,0.3159654,-0.8874068,-0.3218203,-0.07572726
3.342342854,0.3159458,-0.8874276,-0.321782,-0.07572635
3.347363949,0.3159167,-0.8874526,-0.3217419,-0.07572602
3.352388382,0.3159015,-0.8874709,-0.3217048,-0.07573196
3.357413292,0.3158961,-0.8874845,-0.3216706,-0.07574014
3.362437725,0.3159043,-0.8874915,-0.3216399,-0.07575578
3.367462635,0.3159227,-0.8874968,-0.321604,-0.07576947
3.372486591,0.315937,-0.8875025,-0.3215716,-0.07577896
3.377511025,0.3159481,-0.8875071,-0.3215472,-0.07578142
3.485538483,0.316253,-0.8876439,-0.3208953,-0.0756735
3.488050461,0.3162718,-0.8876414,-0.3208836,-0.0756715
3.493074894,0.3163092,-0.8876389,-0.3208556,-0.07566485
3.498099804,0.3163447,-0.8876352,-0.3208337,-0.07565083
3.500611782,0.3163607,-0.8876348,-0.3208204,-0.07564561
3.505638123,0.3163834,-0.8876365,-0.320798,-0.07562606
3.510660648,0.3163975,-0.887642,-0.320774,-0.07560433
3.515685558,0.3164126,-0.8876468,-0.3207515,-0.0755794
3.520709992,0.3164224,-0.8876517,-0.3207322,-0.0755618
