Time (s),Gyroscope (deg/s),Accelerometer (g),Magnetometer (uT)
3.666417122,0.638218,0.992581,37.84396
3.668929100,0.7211383,0.995617,37.84396
3.673953533,0.4773455,0.9948047,37.84396
3.676465511,0.3530446,0.9940313,37.84396
3.681490421,0.3986998,0.9946194,37.84396
3.686514855,0.2173762,0.988195,38.21027
3.691539765,0.2912857,0.999375,38.21027
3.696564198,0.5577977,0.9917095,38.21027
3.701589108,0.7504823,0.9962068,38.21027
3.706613064,0.6123457,0.9930381,38.21027
3.711637974,0.5327397,0.9939377,38.21027
3.716661930,0.6727515,0.9949179,38.21027
3.721686840,0.6017578,0.9864768,38.21027
3.726711273,0.5326071,0.9903848,38.21027
3.731731892,0.5059294,0.9909394,38.21027
3.736755848,0.5978375,0.9926556,38.54958
3.847295761,0.358122,0.9942755,38.19536
3.852319717,0.1865938,0.9979879,38.19536
3.857344627,0.214264,0.9895689,38.19536
3.862370014,0.3159235,0.9958208,38.19536
3.867393970,0.2940831,0.9937881,38.19536
3.872418404,0.2275431,0.9900692,38.19536
3.877442360,0.4592273,0.991085,38.19536
3.882466793,0.4032738,0.9865221,38.48012
3.887491703,0.2832895,0.9939106,38.48012
3.892516136,0.4032738,0.9917726,38.48012
3.897541046,0.4559254,0.9965885,38.48012
3.902565479,0.4292645,0.9948304,38.48012
3.907589436,0.2949157,0.9912643,38.48012
3.912614346,0.5022212,0.9917173,38.48012
3.917638779,0.3310933,0.9938344,38.48012
3.922663212,0.480557,0.9909558,38.48012
4.030690670,1.48312,0.9922728,37.9425
4.033198833,1.495525,0.9918682,37.9425
4.038223267,1.711811,0.9943542,37.9425
4.040735245,1.720465,0.9944938,37.9425
4.045759678,1.946519,0.9881072,37.9425
4.050784588,1.839669,0.9945722,37.9425
4.055809021,1.78919,0.9922948,37.9425
4.060833931,1.608706,0.9876747,37.9425
4.065858364,1.981246,0.9908802,37.9425
4.070882320,2.152635,0.9948153,37.9425
4.075907230,2.127589,0.9900146,37.9425
4.080931664,2.153876,0.9922903,37.84649
4.085956097,2.242195,0.9928827,37.84649
4.090981007,2.337646,0.991685,37.84649
4.096004963,2.171402,0.9938879,37.84649
4.206544876,1.363395,0.9890002,38.19786
4.206544876,1.363395,0.9890002,38.19786
4.211569309,1.36379,0.9959159,38.19786
4.216594219,1.48437,0.99315,38.19786
4.221618176,1.615796,0.9969506,38.19786
4.226642609,1.456156,0.9945187,38.14183
4.231663227,1.229552,0.9912124,38.14183
4.236688137,1.127793,0.9916779,38.14183
4.241712570,0.8873973,0.9924951,38.14183
4.246736527,0.8254091,0.9960449,38.14183
4.251760960,0.8347613,0.9916104,38.14183
4.256785870,0.3977453,0.9925389,38.14183
4.261810303,0.3833461,0.9935847,38.14183
4.266835213,0.2653636,0.9965772,38.14183
4.271859646,0.5868465,0.9909534,38.14183
4.276883602,0.3295249,0.9937937,38.19786
4.392447472,0.4902304,0.9938857,37.84649
4.394960404,0.3889935,0.9936478,37.84649
4.397473335,0.5160738,0.9921727,37.84649
4.402496815,0.4741133,0.9888903,37.84649
4.407521248,0.5484776,0.993466,37.84649
4.412546158,0.5613122,0.9926208,37.84649
4.417570114,0.531397,0.9953222,37.84649
4.422599793,0.6721098,0.9896423,37.31643
4.427619457,0.5775087,0.9929399,37.31643
4.432640076,0.6250324,0.9933459,37.31643
4.437664509,0.4741133,0.9889246,37.31643
4.442689419,0.8543445,0.9878342,37.31643
4.447713375,0.6994984,0.9961861,37.31643
4.452737808,0.6066859,0.9876458,37.31643
4.457762241,0.6768987,0.9930845,37.31643
4.462787151,0.4158911,0.9949589,37.31643
4.467811585,0.549696,0.9940232,37.31643
4.472836495,0.4460886,0.9901276,38.22099
4.477860451,0.7123772,0.9938178,38.22099
4.482884884,0.7994139,0.9884295,38.22099
4.487909794,0.9931936,0.9905317,38.22099
4.492934227,0.8571296,0.9945203,38.22099
4.497958660,0.9712772,0.99624,38.22099
4.502983570,0.8521466,0.994148,38.22099
4.508007527,0.8512611,0.9955876,38.22099
4.510523319,0.7608187,0.9903239,38.22099
4.515544891,0.7253736,0.9997732,38.22099
4.520569325,0.923903,0.9967153,37.86984
4.525593281,0.8371198,0.9907295,37.86984
4.530618191,0.8223341,0.9950973,37.86984
4.535642624,0.9470435,0.9931924,37.86984
4.540667057,0.8008817,0.9955403,37.86984
4.545691967,0.6195051,0.9931819,37.86984
4.550715923,0.5624473,0.9988203,37.86984
4.555740357,0.3781462,0.9933449,37.86984
4.560765267,0.56475,0.9926001,37.86984
4.565789700,0.3222827,0.991464,37.86984
4.570814133,0.5938389,0.9901507,38.40383
4.575839043,0.3240901,0.9923725,38.40383
4.580862999,0.5950538,0.9944852,38.40383
4.585887432,0.6195051,0.9979729,38.40383
4.590912819,0.5458518,0.9927014,38.40383
4.595936775,0.5989183,0.9928741,38.40383
4.600961685,0.4663516,0.995981,38.40383
4.605986118,0.4041075,0.9948255,38.40383
4.611010075,0.7206948,0.9960966,38.40383
4.616034508,0.2912551,0.9934025,38.40383
4.621059418,0.641719,0.9972357,38.19786
4.626083851,0.7602931,0.9963303,38.19786
4.631104469,0.7681197,0.9920095,38.19786
4.636128426,0.6782106,0.9926477,38.19786
4.641153336,0.8658624,0.9907739,38.19786
4.646177769,0.7488272,0.9905072,38.19786
4.651202679,0.8650109,0.9887812,38.19786
4.656227112,0.8606077,0.9894044,38.19786
4.661251545,1.146937,0.9951937,38.19786
4.666275501,0.9775413,0.9912726,38.19786
4.671300411,1.189395,0.9876483,37.69359
4.676327706,1.108825,0.9898546,37.69359
4.681349754,0.5886419,0.9966809,37.69359
4.686374188,0.3250175,0.9887741,37.69359
4.691399098,0.325399,0.9886589,37.69359
4.696423054,0.3305941,0.9926498,37.69359
4.701447487,0.3993851,0.9925441,37.69359
4.706471920,0.4860724,0.9958181,37.69359
4.711496830,0.2565753,0.994429,37.69359
4.716522217,0.3261087,0.9883808,37.9425
4.721546173,0.4113363,0.9922031,37.9425
4.726570130,0.2236283,0.9912367,37.9425
4.731594563,0.4062103,0.9893641,37.9425
4.736619473,0.2000448,0.9928135,37.9425
4.741644383,0.6112542,0.991177,37.9425
4.746668339,0.5327735,0.9950875,37.9425
4.751693249,0.3555805,0.9893365,37.9425
4.756717205,0.3326692,0.9952292,37.9425
4.761741638,0.1095901,1.00047,37.9425
4.766766548,0.1226185,0.9962773,38.11402
4.771792889,0.1189175,0.9941344,38.11402
4.776815414,0.3577385,0.9963871,38.11402
4.781933784,0.325399,0.9957616,38.11402
4.786958218,0.5985126,0.9907433,38.11402
4.791982174,0.7655414,0.9946937,38.11402
4.797006607,0.6885423,0.9935687,38.11402
4.802031517,0.9824308,0.9928456,38.11402
4.807055950,0.5458966,0.9977726,38.11402
4.812080860,0.476076,0.9947935,38.11402
4.817105293,0.3459531,0.9917839,37.77365
4.822129250,0.3698094,0.9934327,37.77365
4.827154160,0.6066929,0.9901452,37.77365
4.832174778,0.1981368,0.9904036,37.77365
4.837199211,0.07021026,0.9862496,37.77365
4.842223644,0.2253222,0.9932327,37.77365
4.847248554,0.203086,0.9908999,37.77365
4.852272510,0.3312152,0.9933679,37.77365
4.857296944,0.3599017,0.9929804,37.77365
4.862321854,0.6211042,0.9875727,37.77365
4.867346287,0.6167529,0.9933235,37.51905
4.872371197,0.76753,0.9919723,37.51905
4.877395630,0.4988014,0.992432,37.51905
4.882420063,0.6814236,0.9941561,37.51905
4.887444019,0.4912838,0.9902144,37.51905
4.892468929,0.4059804,0.9932312,37.51905
4.897493362,0.4346811,0.9908109,37.51905
4.902518272,0.3729659,0.9944059,37.51905
4.907542706,0.6026982,0.9895861,37.51905
4.912566662,0.8625197,0.9932601,37.84649
4.917591572,0.8176398,0.9918218,37.84649
4.922616005,0.8416222,0.9927127,37.84649
4.927640438,0.8068015,0.9940572,37.84649
4.932665348,0.8058313,0.987636,37.84649
