Time (s),Roll (deg),Pitch (deg),Yaw (deg)
4.776815414,142.6563,4.127543,38.59747
4.781933784,142.6574,4.128373,38.59675
4.786958218,142.6584,4.130093,38.59497
4.791982174,142.6608,4.131721,38.59306
4.797006607,142.6625,4.134174,38.5915
4.802031517,142.6645,4.136946,38.5891
4.807055950,142.6662,4.139068,38.58759
4.812080860,142.6678,4.140376,38.58652
4.817105293,142.6677,4.141804,38.58535
4.822129250,142.6673,4.143416,38.58443
4.827154160,142.6656,4.145418,38.58301
4.832174778,142.6651,4.146006,38.58249
4.837199211,142.6649,4.146119,38.58234
4.842223644,142.6649,4.147148,38.58264
4.847248554,142.6658,4.14681,38.58264
4.852272510,142.6674,4.146776,38.5828
4.857296944,142.6687,4.145307,38.58231
4.862321854,142.6705,4.144555,38.58127
4.867346287,142.673,4.145267,38.58066
4.872371197,142.6766,4.145938,38.57949
4.877395630,142.679,4.146807,38.57933
4.882420063,142.6823,4.147316,38.57946
4.887444019,142.6848,4.147614,38.57956
4.892468929,142.6866,4.146878,38.57929
4.897493362,142.6879,4.145328,38.57945
4.902518272,142.6892,4.143725,38.58004
4.907542706,142.6913,4.141325,38.58007
4.912566662,142.6939,4.139097,38.57959
4.917591572,142.6969,4.137403,38.5783
4.922616005,142.7009,4.137132,38.5769
4.927640438,142.7047,4.137341,38.57512
4.932665348,142.7076,4.137535,38.57257
4.937689781,142.7113,4.137599,38.56935
4.942713737,142.7155,4.137635,38.56635
4.947738647,142.7197,4.138107,38.56418
4.952763081,142.7227,4.138543,38.56144
4.957787514,142.7257,4.138513,38.55986
4.962812424,142.7298,4.13836,38.55836
4.967836857,142.7343,4.13858,38.55734
4.972860813,142.7391,4.138855,38.5559
4.977885723,142.7451,4.138944,38.55423
4.982910156,142.7516,4.138781,38.55195
4.987935066,142.7585,4.139071,38.54952
4.992959499,142.7654,4.139629,38.54671
4.997983456,142.7727,4.139387,38.54509
5.003007889,142.7778,4.139585,38.54255
5.008032799,142.784,4.139701,38.54064
5.013057232,142.7894,4.140244,38.5388
5.018082142,142.7955,4.140148,38.53687
5.023106575,142.8017,4.140785,38.53515
5.028130531,142.8076,4.141409,38.53267
5.033151150,142.814,4.143735,38.53044
5.038176060,142.8204,4.144849,38.52834
5.043200493,142.8275,4.146073,38.5254
5.048227310,142.8349,4.147964,38.52233
5.053249836,142.8436,4.150002,38.51896
5.058278561,142.8523,4.151283,38.51558
5.063298225,142.8611,4.153558,38.51203
5.068323135,142.8706,4.155083,38.50847
5.073347569,142.8811,4.157253,38.50578
5.075859547,142.8859,4.157974,38.50432
5.080884457,142.8957,4.159599,38.50165
5.085908890,142.9058,4.161566,38.4997
5.090933323,142.9155,4.163296,38.49791
5.095958233,142.925,4.164267,38.49614
5.100982189,142.9339,4.165045,38.49586
5.106009960,142.9438,4.166417,38.49437
5.111031532,142.9541,4.167036,38.49363
5.116055965,142.9628,4.166484,38.49361
5.121080875,142.9708,4.166053,38.49348
5.126105309,142.9788,4.16598,38.49309
5.131129265,142.9855,4.165456,38.49285
5.136153698,142.9927,4.165201,38.4922
5.141178608,143.0007,4.165195,38.49215
5.146203041,143.0089,4.165973,38.49188
5.151227951,143.0169,4.167568,38.49117
5.156252384,143.025,4.169253,38.49061
5.161276341,143.0314,4.171383,38.48911
5.166300774,143.0387,4.173816,38.48777
5.171325684,143.0442,4.176527,38.4868
5.176350117,143.0495,4.178927,38.48491
5.181375027,143.0542,4.181453,38.4837
5.186399460,143.0592,4.18461,38.48181
5.191423416,143.0636,4.186657,38.48096
5.196448803,143.0686,4.189193,38.48051
5.201472759,143.0736,4.191083,38.47919
5.206497192,143.0787,4.192526,38.47881
5.211522102,143.0843,4.193758,38.47839
5.216546536,143.091,4.195784,38.47852
5.221570492,143.0986,4.196541,38.47923
5.226597309,143.1064,4.198616,38.47817
