Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
1.510939598,0.779381,0.5236524,0.3261168,0.6117182,-0.5940956,-0.5197244,-0.0797792,0.6083592,-0.7887391
1.515963555,0.7792241,0.5238788,0.326129,0.611934,-0.5941993,-0.5193523,-0.07966054,0.6080634,-0.7889802
1.520988464,0.779061,0.5240951,0.3261728,0.6121626,-0.5943065,-0.5189608,-0.07950626,0.6077728,-0.7892207
1.526012898,0.7788792,0.5243086,0.3262672,0.6124205,-0.594399,-0.5185513,-0.07931571,0.6074988,-0.7894518
1.531041622,0.7786977,0.52452,0.3263614,0.6126765,-0.5944932,-0.5181411,-0.0791232,0.6072244,-0.7896832
1.536062241,0.7784977,0.5247344,0.3264969,0.6129605,-0.594572,-0.5177153,-0.07890421,0.6069626,-0.7899073
1.541086674,0.7783084,0.5249303,0.3266352,0.6132317,-0.5946611,-0.5172924,-0.07867197,0.6067065,-0.7901282
1.649113655,0.774455,0.5272486,0.3320547,0.6187648,-0.5944419,-0.5109144,-0.07335886,0.6049069,-0.7920248
1.654134274,0.774376,0.5273338,0.3321047,0.6188762,-0.5944871,-0.5107274,-0.07325882,0.6047885,-0.7921249
1.656646252,0.774338,0.5273813,0.3321176,0.618928,-0.59451,-0.5106379,-0.07322057,0.6047246,-0.7921774
1.661670685,0.7742696,0.5274782,0.3321241,0.6190211,-0.5945585,-0.5104689,-0.07316074,0.6045927,-0.7922841
1.666695118,0.7742008,0.5275735,0.3321342,0.6191145,-0.5945997,-0.510308,-0.07310461,0.6044692,-0.7923839
1.671720028,0.7741386,0.5276741,0.3321191,0.6191949,-0.5946347,-0.5101697,-0.07308035,0.6043472,-0.7924797
1.676744461,0.7740845,0.5277695,0.3320943,0.6192654,-0.5946759,-0.5100365,-0.07305959,0.6042236,-0.7925763
1.681769371,0.7740457,0.5278535,0.3320522,0.6193137,-0.5947093,-0.509939,-0.07306471,0.6041175,-0.792657
1.686793327,0.7740121,0.5279494,0.3319779,0.6193529,-0.5947563,-0.5098369,-0.07308814,0.6039876,-0.7927542
1.691817761,0.7739906,0.5280436,0.3318799,0.6193748,-0.5948004,-0.5097594,-0.07313867,0.6038622,-0.7928455
1.696842194,0.7739748,0.5281408,0.3317608,0.6193866,-0.5948547,-0.5096818,-0.07319999,0.6037239,-0.7929456
1.701867104,0.7739731,0.528221,0.3316379,0.6193823,-0.5949162,-0.5096158,-0.0732584,0.6035936,-0.7930399
1.706891537,0.7739865,0.5282893,0.3314984,0.6193587,-0.5949935,-0.5095547,-0.07331799,0.603458,-0.7931378
1.711916447,0.7739948,0.5283598,0.3313661,0.619343,-0.5950794,-0.5094741,-0.07336138,0.6033121,-0.7932454
1.716940403,0.7740102,0.5284296,0.331219,0.6193185,-0.5951785,-0.5093888,-0.07340619,0.6031538,-0.7933621
1.721964836,0.7740484,0.5284736,0.3310578,0.6192663,-0.5953063,-0.5093035,-0.07343674,0.6029896,-0.7934845
1.832504272,0.7751701,0.5265859,0.3314302,0.617853,-0.5949852,-0.5113889,-0.07345948,0.6049531,-0.7919801
1.835016727,0.7752245,0.5264509,0.331517,0.6177874,-0.5949265,-0.5115361,-0.07343601,0.605128,-0.7918481
1.837528706,0.775276,0.5263193,0.3316053,0.617725,-0.5948629,-0.511685,-0.0734158,0.6053047,-0.7917144
1.842553616,0.7753699,0.5260589,0.3317982,0.6176099,-0.5947061,-0.5120051,-0.0733887,0.6056842,-0.7914253
1.847578049,0.7754689,0.5257894,0.3319916,0.6174855,-0.5945309,-0.5123572,-0.07337981,0.6060888,-0.791115
1.852598667,0.7755611,0.5255221,0.3321986,0.6173682,-0.5943245,-0.5127366,-0.07338843,0.606522,-0.7907807
1.857622623,0.7756552,0.5252491,0.3324096,0.6172462,-0.5940948,-0.5131481,-0.07341635,0.606982,-0.7904236
1.862647533,0.7757534,0.5249667,0.3326256,0.6171184,-0.5938553,-0.5135771,-0.07344881,0.6074591,-0.7900524
1.867671967,0.7758641,0.5246525,0.3328626,0.6169776,-0.5936154,-0.5140219,-0.07346073,0.6079635,-0.7896615
1.872697353,0.775966,0.524341,0.3331141,0.616847,-0.5933602,-0.5144713,-0.07347284,0.6084796,-0.789261
