Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
0.932888985,0.7151374,0.536057,0.4354919,0.6679571,-0.7025114,-0.2414633,0.1756236,0.4659551,-0.8666851
0.937913895,0.7151225,0.5360684,0.4355025,0.6679724,-0.7024991,-0.2414567,0.1756264,0.4659604,-0.8666816
0.940426350,0.7151132,0.536074,0.435512,0.6679794,-0.7024984,-0.2414398,0.1756406,0.4659553,-0.8666816
0.945450783,0.7150977,0.5360832,0.4355257,0.6679916,-0.7024934,-0.2414204,0.1756562,0.4659521,-0.8666801
0.950475693,0.7150918,0.5360845,0.4355334,0.6679975,-0.7024869,-0.2414228,0.175657,0.4659602,-0.8666756
0.955500126,0.7150877,0.5360845,0.4355401,0.6680003,-0.7024852,-0.2414197,0.1756627,0.4659627,-0.866673
0.960525036,0.7150753,0.5360997,0.4355425,0.6680145,-0.7024747,-0.241411,0.1756609,0.4659612,-0.8666742
0.965549469,0.7150556,0.5361292,0.4355377,0.6680396,-0.7024525,-0.2414055,0.1756435,0.4659604,-0.8666782
0.970573902,0.7150412,0.5361509,0.4355359,0.6680594,-0.7024342,-0.241404,0.1756299,0.465963,-0.8666795
0.975598812,0.7150291,0.5361748,0.4355257,0.668074,-0.702426,-0.2413873,0.1756223,0.4659477,-0.8666893
0.980623245,0.7150152,0.5361944,0.4355241,0.6680886,-0.7024182,-0.2413692,0.1756228,0.4659367,-0.8666952
0.985648155,0.715001,0.5362029,0.4355381,0.6681029,-0.7024069,-0.2413628,0.1756291,0.465944,-0.86669
0.990672588,0.7149854,0.536212,0.4355518,0.668115,-0.702402,-0.2413433,0.1756447,0.4659408,-0.8666885
0.995697498,0.7149705,0.5362134,0.4355747,0.668126,-0.7023954,-0.2413317,0.1756639,0.465949,-0.8666801
1.000721931,0.7149577,0.5362254,0.4355807,0.6681358,-0.7023948,-0.2413065,0.1756785,0.4659361,-0.8666842
1.005746365,0.7149354,0.5362517,0.4355862,0.6681545,-0.7023934,-0.2412593,0.1757008,0.4659083,-0.8666946
1.010771275,0.7149152,0.5362679,0.4355987,0.6681691,-0.7023922,-0.2412214,0.1757255,0.4658911,-0.8666989
1.015795708,0.7149098,0.5362703,0.4356048,0.6681696,-0.7024006,-0.2411962,0.1757463,0.4658759,-0.8667029
1.020821095,0.7148966,0.5362864,0.4356074,0.6681789,-0.7024049,-0.2411582,0.1757667,0.465851,-0.8667122
1.025845528,0.7148917,0.5362896,0.435611,0.6681798,-0.7024108,-0.2411383,0.1757817,0.4658384,-0.8667159
1.030870438,0.7148868,0.5362905,0.4356179,0.6681777,-0.7024239,-0.2411058,0.1758095,0.4658175,-0.8667215
1.035894871,0.7148815,0.536284,0.4356346,0.6681769,-0.7024301,-0.2410903,0.1758339,0.4658159,-0.8667175
1.040919781,0.7148699,0.5362844,0.4356536,0.668183,-0.7024316,-0.2410693,0.1758591,0.4658133,-0.8667137
1.045944214,0.7148613,0.5362902,0.4356607,0.6681883,-0.7024332,-0.2410496,0.1758739,0.4658041,-0.8667156
1.050969124,0.7148497,0.5362921,0.4356771,0.6681931,-0.7024385,-0.2410212,0.1759026,0.465794,-0.8667153
1.055993557,0.7148359,0.5363017,0.4356879,0.6682035,-0.7024365,-0.240998,0.1759194,0.4657857,-0.8667162
1.061017990,0.7148325,0.5363091,0.4356846,0.6682082,-0.7024333,-0.2409945,0.1759158,0.4657822,-0.8667189
1.066042900,0.7148288,0.536313,0.435686,0.6682097,-0.7024367,-0.2409802,0.175925,0.4657726,-0.8667222
1.071063519,0.7148262,0.5363045,0.4357007,0.6682063,-0.7024447,-0.2409663,0.1759483,0.4657704,-0.8667186
1.076087952,0.714822,0.5362903,0.4357252,0.6682062,-0.7024438,-0.2409694,0.1759669,0.4657879,-0.8667054
1.081112862,0.7148215,0.5362664,0.435755,0.6682014,-0.7024434,-0.2409837,0.1759857,0.4658161,-0.8666863
1.086137295,0.7148156,0.5362486,0.4357871,0.6682,-0.7024461,-0.2409797,0.1760159,0.4658326,-0.8666713
1.091161728,0.7148176,0.5362298,0.4358063,0.6681929,-0.7024513,-0.2409844,0.1760336,0.4658463,-0.8666602
1.096188545,0.7148197,0.5362234,0.4358117,0.6681884,-0.7024574,-0.2409795,0.1760443,0.4658448,-0.866659
1.101211071,0.7148234,0.5362182,0.435812,0.6681794,-0.7024728,-0.2409596,0.1760633,0.4658276,-0.8666644
1.106236458,0.7148252,0.5362214,0.4358046,0.6681734,-0.7024874,-0.2409338,0.1760775,0.465802,-0.8666753
1.111261368,0.7148315,0.5362279,0.4357868,0.6681633,-0.7025093,-0.2408986,0.1760919,0.4657616,-0.8666942
1.116285801,0.7148401,0.5362386,0.4357597,0.6681505,-0.7025363,-0.2408556,0.1761053,0.4657089,-0.8667198
1.121310234,0.7148333,0.536259,0.4357447,0.6681502,-0.7025575,-0.2407946,0.1761319,0.4656533,-0.8667443
1.126335144,0.7148332,0.5362639,0.4357387,0.6681443,-0.7025757,-0.2407579,0.1761542,0.4656203,-0.8667576
1.131359577,0.71483,0.5362626,0.4357467,0.6681418,-0.7025875,-0.240731,0.1761798,0.4656042,-0.8667611
1.136384487,0.7148247,0.5362607,0.4357575,0.6681409,-0.7025963,-0.2407078,0.1762042,0.4655931,-0.866762
1.141408920,0.7148175,0.5362511,0.4357813,0.6681401,-0.7026036,-0.2406889,0.1762366,0.4655933,-0.8667554
1.146433830,0.7148043,0.5362272,0.4358319,0.6681424,-0.7026032,-0.2406837,0.1762804,0.4656215,-0.8667312
1.151458263,0.7147982,0.5362068,0.4358668,0.6681409,-0.7026047,-0.2406836,0.1763106,0.4656426,-0.8667136
