Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.525898456,-0.09170669,0.7165872,-0.01717739,0.04090254,0.974703,-0.1908927,-8.849426,-36.34823,-9.006474,1008.271
0.530922890,-0.2152268,0.5359862,-0.01717739,0.04385182,0.9708368,-0.1933382,-8.849426,-36.34823,-9.006474,1008.271
0.535947800,-0.09170669,0.3553851,0.1660188,0.03758676,0.9678819,-0.1952878,-8.849426,-36.34823,-9.006474,1008.271
0.540972233,-0.02994663,0.4757858,0.1049534,0.037021,0.9751817,-0.1932788,-8.849426,-36.34823,-9.006474,1008.271
0.545997620,-0.02994663,0.3553851,-0.1393082,0.03998792,0.9698291,-0.1923909,-8.849426,-36.34823,-9.006474,1008.271
0.551022053,-0.09170669,0.2951847,-0.01717739,0.03752198,0.9737183,-0.1928189,-8.849426,-36.34823,-9.006474,1008.271
0.556046963,-0.1534667,0.174784,-0.07824278,0.04140387,0.9732331,-0.189475,-9.218851,-36.72138,-8.554841,1008.271
0.561071396,-0.2769868,0.0543833,-0.2003736,0.04426668,0.9771509,-0.1889479,-9.218851,-36.72138,-8.554841,1008.271
0.566096306,-0.09170669,0.174784,-0.2003736,0.04570963,0.9781228,-0.1870207,-9.218851,-36.72138,-8.554841,1008.273
0.571120739,-0.02994663,0.1145837,-0.3835697,0.04770474,0.9732054,-0.1794222,-9.218851,-36.72138,-8.554841,1008.273
0.576145649,-0.02994663,0.5359862,-0.2003736,0.05207229,0.9723148,-0.1875774,-9.218851,-36.72138,-8.554841,1008.273
0.581170082,0.1553335,0.8971884,-0.2003736,0.04965787,0.9717715,-0.1818361,-9.218851,-36.72138,-8.554841,1008.273
0.586194515,0.2788536,1.017589,-0.07824278,0.05203469,0.9757158,-0.1856184,-9.218851,-36.72138,-8.554841,1008.273
0.591219425,-0.1534667,1.017589,0.1049534,0.04481725,0.9712914,-0.1875862,-9.218851,-36.72138,-8.554841,1008.273
0.596243858,-0.1534667,1.258391,0.1660188,0.04237936,0.9727286,-0.1861297,-9.218851,-36.72138,-8.554841,1008.273
0.601268768,0.03181341,1.13799,0.1660188,0.03659485,0.9698496,-0.1986144,-8.850727,-36.34781,-8.551755,1008.273
0.606298447,0.2170936,0.7767876,0.1049534,0.03471458,0.9649099,-0.1914927,-8.850727,-36.34781,-8.551755,1008.273
0.611317634,0.3406136,0.2951847,0.2270842,0.03222979,0.9703086,-0.198606,-8.850727,-36.34781,-8.551755,1008.273
0.616342544,0.6494138,0.2349844,0.1660188,0.03419614,0.9678563,-0.1948072,-8.850727,-36.34781,-8.551755,1008.273
0.621366978,0.834694,-0.1262178,-0.01717739,0.03123009,0.9731923,-0.1933007,-8.850727,-36.34781,-8.551755,1008.273
0.626391888,0.7111739,-0.1262178,-0.1393082,0.03704253,0.9732373,-0.1942614,-8.850727,-36.34781,-8.551755,1008.273
0.631417274,0.6494138,-0.06601742,-0.2003736,0.04136785,0.9766044,-0.1832063,-8.850727,-36.34781,-8.551755,1008.273
0.636441708,0.3406136,-0.005817059,-0.5057005,0.03945266,0.9746307,-0.1817936,-8.850727,-36.34781,-8.551755,1008.273
0.641466141,0.09357345,0.1145837,-0.3225044,0.04719443,0.9752291,-0.1904108,-8.850727,-36.34781,-8.551755,1008.273
0.646491051,0.09357345,0.2951847,-0.566766,0.04144462,0.9697728,-0.1828145,-8.850727,-36.34781,-8.551755,1008.273
0.651515484,0.1553335,0.4757858,-0.5057005,0.04430073,0.9742014,-0.1856332,-8.478117,-36.34468,-9.004417,1008.273
0.656540394,0.3406136,0.5961865,-0.566766,0.0443279,0.971766,-0.1861431,-8.478117,-36.34468,-9.004417,1008.273
0.661564827,0.5876538,0.7165872,-0.3225044,0.04380963,0.974709,-0.1889787,-8.478117,-36.34468,-9.004417,1008.273
0.666589260,0.958214,0.5961865,-0.4446352,0.04629197,0.9693566,-0.1885695,-8.478117,-36.34468,-9.004417,1008.273
0.671610355,0.772934,0.6563869,-0.4446352,0.0452967,0.9717724,-0.1861436,-8.478117,-36.34468,-9.004417,1008.273
0.676634788,0.7111739,0.7165872,-0.5057005,0.03943875,0.9756623,-0.1899218,-8.478117,-36.34468,-9.004417,1008.273
0.681659222,0.5876538,0.5961865,-0.3225044,0.03844982,0.9775738,-0.1851078,-8.478117,-36.34468,-9.004417,1008.273
0.686684132,0.3406136,0.5961865,-0.3225044,0.03748899,0.9766481,-0.1932604,-8.478117,-36.34468,-9.004417,1008.273
0.691708565,0.3406136,0.4155855,-0.3835697,0.04037897,0.9781305,-0.1932432,-8.478117,-36.34468,-9.004417,1008.273
0.696733475,0.4023737,0.3553851,-0.5057005,0.03947512,0.9722844,-0.1952328,-8.478117,-36.34468,-9.004417,1008.273
0.701757908,0.4641337,0.2951847,-0.566766,0.0365934,0.9702615,-0.1875944,-8.482075,-36.0359,-8.548841,1008.273
0.706782341,0.4641337,0.1145837,-0.566766,0.03707128,0.9707723,-0.1904616,-8.482075,-36.0359,-8.548841,1008.273
0.711807251,0.6494138,0.0543833,-0.3225044,0.03799701,0.9746673,-0.1884969,-8.482075,-36.0359,-8.548841,1008.273
0.716832638,0.834694,-0.06601742,-0.566766,0.0389487,0.9761502,-0.1903942,-8.482075,-36.0359,-8.548841,1008.273
0.721857071,0.4641337,0.0543833,-0.5057005,0.03995068,0.9732235,-0.1894743,-8.482075,-36.0359,-8.548841,1008.273
0.726881981,0.3406136,0.174784,-0.6888968,0.04670421,0.9757202,-0.1913621,-8.482075,-36.0359,-8.548841,1008.273
0.731906414,0.1553335,0.2349844,-0.6888968,0.04479786,0.9728107,-0.1957081,-8.482075,-36.0359,-8.548841,1008.273
0.736930847,0.09357345,0.3553851,-0.6888968,0.04287313,0.9717861,-0.1904521,-8.482075,-36.0359,-8.548841,1008.273
0.741955757,0.1553335,0.174784,-0.6888968,0.04578022,0.9717921,-0.1885381,-8.482075,-36.0359,-8.548841,1008.273
0.746981621,0.2788536,0.4155855,-0.4446352,0.04623587,0.9742604,-0.1923382,-8.482075,-36.0359,-8.548841,1008.273
0.752005100,0.4023737,0.5359862,-0.4446352,0.0414353,0.9703331,-0.1933432,-8.479418,-36.34426,-8.549699,1008.273
0.757029533,0.7111739,0.3553851,-0.4446352,0.04288902,0.9703328,-0.1919074,-8.479418,-36.34426,-8.549699,1008.273
0.762053966,0.5876538,0.2349844,-0.3835697,0.04042589,0.9741692,-0.1846735,-8.479418,-36.34426,-8.549699,1008.273
0.767078876,0.3406136,0.174784,-0.3835697,0.04527342,0.9737498,-0.1899496,-8.479418,-36.34426,-8.549699,1008.273
0.772104263,0.2788536,0.4155855,-0.3835697,0.04334077,0.9732591,-0.1913914,-8.479418,-36.34426,-8.549699,1008.273
0.777128696,0.03181341,0.4155855,-0.5057005,0.0442757,0.9762118,-0.1942278,-8.479418,-36.34426,-8.549699,1008.273
0.782152653,0.2788536,0.3553851,-0.3835697,0.04333635,0.9737271,-0.1885121,-8.479418,-36.34426,-8.549699,1008.273
0.787177563,0.3406136,0.2349844,-0.4446352,0.04283908,0.9747356,-0.1937668,-8.479418,-36.34426,-8.549699,1008.273
