Time (s),Roll (deg),Pitch (deg),Yaw (deg)
2.191545010,151.7163,-10.28204,43.21093
2.196569920,151.7156,-10.28241,43.21212
2.201594353,151.7151,-10.28345,43.21333
2.206619263,151.7138,-10.28412,43.21558
2.211648941,151.7128,-10.28425,43.21753
2.216668606,151.7124,-10.28481,43.219
2.221693516,151.7135,-10.28509,43.22068
2.226718426,151.7147,-10.28566,43.2218
2.231742859,151.7153,-10.28678,43.22288
2.236767769,151.7172,-10.28588,43.22354
2.241792202,151.7186,-10.28619,43.22418
2.246816635,151.7195,-10.28635,43.22543
2.251841545,151.7197,-10.28732,43.22678
2.256865978,151.7197,-10.28803,43.22798
2.261890888,151.7198,-10.28907,43.22919
2.266915321,151.7195,-10.29095,43.2314
2.271935940,151.7197,-10.29292,43.23312
2.276960850,151.7204,-10.29516,43.23497
2.281985283,151.7215,-10.29655,43.23586
2.287009716,151.7226,-10.2981,43.2361
2.292034626,151.7233,-10.2993,43.23668
2.297059059,151.723,-10.29914,43.23724
2.302083969,151.7228,-10.29891,43.23827
2.307108402,151.7238,-10.29824,43.23817
2.312133789,151.7256,-10.29784,43.23822
2.317158222,151.7269,-10.29735,43.23876
2.322184086,151.7277,-10.29697,43.23973
2.327207565,151.7275,-10.29656,43.24012
2.332232475,151.727,-10.29561,43.24023
2.337256908,151.7266,-10.29512,43.24076
2.342281341,151.7257,-10.29528,43.24202
2.347306251,151.7249,-10.29473,43.24235
2.352330685,151.7248,-10.29471,43.24297
2.357355594,151.7254,-10.29465,43.24303
2.362380028,151.7259,-10.29438,43.24316
2.367404461,151.7254,-10.29492,43.24338
2.372429371,151.7253,-10.2965,43.24452
2.377457142,151.7257,-10.2973,43.24488
2.382478714,151.7253,-10.29735,43.24538
2.387503147,151.7249,-10.29706,43.2462
2.392528057,151.725,-10.29711,43.24668
2.397552967,151.7254,-10.29789,43.24775
2.402577877,151.7268,-10.29853,43.24872
2.407602310,151.7271,-10.29831,43.24941
2.412627220,151.7274,-10.29766,43.25058
2.417651653,151.7275,-10.29789,43.25169
2.422676086,151.7277,-10.29886,43.25304
2.427700996,151.7276,-10.2995,43.25437
2.432725429,151.7278,-10.30092,43.25614
2.437750339,151.7277,-10.30236,43.25757
2.442774773,151.728,-10.30304,43.25948
2.447799682,151.7278,-10.30367,43.26081
2.452826977,151.7264,-10.3047,43.26236
2.457848549,151.7255,-10.30555,43.26329
2.462873459,151.7253,-10.3062,43.26428
2.467897892,151.7255,-10.30638,43.26484
2.472918510,151.7247,-10.30718,43.2652
2.477943897,151.7237,-10.30704,43.2654
2.482968807,151.723,-10.30642,43.26587
2.487993240,151.7219,-10.30527,43.26604
2.490505218,151.7214,-10.30596,43.26666
2.495529652,151.7202,-10.30661,43.2673
2.500554561,151.719,-10.30801,43.26816
2.505578995,151.7188,-10.30972,43.2694
2.510603905,151.7185,-10.31213,43.27028
2.515628338,151.7181,-10.31412,43.27131
2.520653725,151.7172,-10.31599,43.27226
2.525678158,151.7165,-10.318,43.27294
2.530703068,151.715,-10.31958,43.27409
2.535727501,151.7143,-10.32063,43.27496
2.540752411,151.7134,-10.32177,43.27532
2.545776844,151.7122,-10.32242,43.27631
2.550801277,151.7112,-10.324,43.27746
2.555826187,151.7103,-10.32607,43.27836
2.560850620,151.7085,-10.32841,43.27904
2.565875530,151.7059,-10.33156,43.28017
2.570899963,151.7039,-10.33484,43.28102
2.575924396,151.7028,-10.33669,43.28072
2.580949306,151.702,-10.33808,43.27964
2.585973740,151.7038,-10.33874,43.27831
2.590998650,151.7063,-10.33746,43.27647
2.596023083,151.7094,-10.3346,43.27338
2.601047993,151.7133,-10.33112,43.27048
2.606077671,151.7162,-10.32735,43.26815
2.611097813,151.7182,-10.32378,43.26609
2.616122246,151.7198,-10.32053,43.26441
2.621147156,151.7213,-10.31798,43.26398
2.626171589,151.7231,-10.31649,43.26415
2.631196022,151.7264,-10.3158,43.26474
2.636220932,151.7304,-10.31603,43.26586
2.641245365,151.7342,-10.31708,43.26672
2.646270275,151.737,-10.3182,43.26779
2.651294708,151.7395,-10.31872,43.26836
2.656319618,151.7409,-10.31871,43.26863
2.661344051,151.7422,-10.31869,43.26926
2.666371822,151.7441,-10.31834,43.26986
2.671389103,151.7463,-10.3174,43.26963
2.676414013,151.7494,-10.31578,43.26973
2.681441307,151.7525,-10.3147,43.26976
2.686463356,151.7549,-10.31308,43.26986
2.691487789,151.757,-10.31081,43.26923
2.696512699,151.7579,-10.30898,43.26939
2.701537609,151.7594,-10.30706,43.27003
2.706562519,151.7586,-10.30531,43.27005
2.711586952,151.7573,-10.30441,43.27072
2.716611862,151.7553,-10.30405,43.27133
2.721636295,151.7543,-10.30303,43.27158
2.829667091,151.7542,-10.30053,43.27072
2.832179069,151.7542,-10.30044,43.27055
2.837208271,151.7547,-10.29972,43.26989
